dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0402-001-R0003,IL-MTFN-001-G-F-0402-001,Continuity: Reference Lines to an Ultra-Orthodox Individual,"'המשכיות: קוי איזכור ליחיד מחרדי;גרמניה, ר' שמעון כהן מפרנקפורט', כתב פרופ' שלמה דשן; אוניברסיטת תל אביב (סוציולוגיה), 2002, 47 עמודים.","Kontinuität: Bezugslinien zu einem Einzelnen aus der Ultraorthodoxie; Deutschland, R' Shimon Cohen aus Frankfurt', geschrieben von Prof. Shlomo Deshen; Universität Tel Aviv (Soziologie), 2002, 47 Seiten.","Continuity: Reference lines to an individual from the ultra-Orthodox; Germany, R' Shimon Cohen from Frankfurt', written by Prof. Shlomo Deshen; Tel Aviv University (Sociology), 2002, 47 pages.",Hebrew|German,מסמך מתורגם|Translated Document,typewriting,original,R' Shimon Cohen,2002,,,47
IL-MTFN-001-G-F-0402-001-R0004,IL-MTFN-001-G-F-0402-001,Interview with Chaim Gomma,"'סיפורו של חיים גמא Gomma', רואיין בשנת 2008 ע""י מתנדבים גרמנים מארגון 'אות הכפרה והשלום' וכן מתנדבים מטעם ארגון יוצאי מרכז אירופה סניף ירושלים. 12 עמודים. (נשלח ע""י יורם מנייביץ ראה מכתבו מצורף בסוף חוברת זאת).","Die Geschichte von Chaim Gomma, interviewt im Jahr 2008 von deutschen Freiwilligen der Organisation 'Zeichen der Versöhnung und des Friedens' sowie Freiwilligen der Organisation der Auswanderer aus Mitteleuropa, Zweigstelle Jerusalem. 12 Seiten. (Gesendet von Yoram Maniewicz, siehe seinen Brief am Ende dieses Heftes beigefügt).","The story of Chaim Gomma, interviewed in 2008 by German volunteers from the 'Sign of Reconciliation and Peace' organization and volunteers from the Central European Immigrants Organization, Jerusalem branch. 12 pages. (Sent by Yoram Maniewicz, see his letter attached at the end of this booklet).",Hebrew,חוברת|Booklet,,original,Chaim Gomma,2008,,,12
IL-MTFN-001-G-F-0402-001-R0005,IL-MTFN-001-G-F-0402-001,Interview with Eka (Erika) Openheim,"'אקה (אריקה) אופנהיים' Eka (Erika) Openheim רואיינה בשנת 2008 ע""י מתנדבים גרמנים מארגון 'אות הכפרה והשלום' וכן מתנדבים מטעם ארגון יוצאי מרכז אירופה סניף ירושלים. עם תצלומי תמונות משפחתיות, 20 עמודים. (נשלח ע""י יורם מנייביץ).","'Eka (Erika) Openheim' wurde 2008 von deutschen Freiwilligen der Organisation 'Zeichen der Versöhnung und des Friedens' sowie von Freiwilligen der Organisation der Zentraleuropäischen Auswanderer, Zweigstelle Jerusalem, interviewt. Mit Familienfotos, 20 Seiten. (Gesendet von Yoram Maniewicz).","'Eka (Erika) Openheim' was interviewed in 2008 by German volunteers from the 'Sign of Reconciliation and Peace' organization as well as volunteers from the Central European Immigrants Organization, Jerusalem branch. With family photographs, 20 pages. (Sent by Yoram Maniewicz).",Hebrew|German,עדות|Testimony,,original,Eka (Erika) Openheim,2008,,,20
IL-MTFN-001-G-F-0402-002-R0003,IL-MTFN-001-G-F-0402-002,Family History of Max & Luise Palm,"תולדות המשפחה של מקס & לואיזה פאלם Max & Luise Palm. נכתב ע""י :; Karl Berger, Karlsruhe;Grötzingen, גרמנית, 2007, 29 עמודים עם תצלומי תמונות משפחתיות ומסמכים.","Die Geschichte der Familie von Max & Luise Palm. Geschrieben von: Karl Berger, Karlsruhe; Grötzingen, Deutsch, 2007, 29 Seiten mit Familienfotos und Dokumenten.","The history of the family of Max & Luise Palm. Written by: Karl Berger, Karlsruhe; Grötzingen, German, 2007, 29 pages with family photos and documents.",German|גרמנית,Book,print,original,Max & Luise Palm,,2007,,29
IL-MTFN-001-G-F-0402-002-R0004,IL-MTFN-001-G-F-0402-002,Family History Email to Cati Holand,"My family, תולדות משפחה שלחה בדוא""ל קאטי הולנד Cati Holand באוקטובר 2009. אנגלית הדפסה, 10 עמודים.","Meine Familie, Familiengeschichte per E-Mail gesendet an Cati Holand im Oktober 2009. Englisch Schreibmaschine, 10 Seiten.","My family, family history sent by email to Cati Holand in October 2009. English typewritten, 10 pages.",English,מכתב|Letter,typewriting,original,,2009-10,,,10
IL-MTFN-001-G-F-0402-002-R0005,IL-MTFN-001-G-F-0402-002,Collection of Articles on Heinz Steinitz,"אוסף כתבות מצולמים מתוך ספרים לדמותו ופועלו של היינץ שטייניץ Heinz Steinitz 1909;1971, ביולוג, זאולוג, אוציאנוגרף. אנגלית. הופקד ע""י אנדריאס מאייר, כפר ורדים, בדצמבר 2009.","Sammlung von fotografierten Artikeln aus Büchern über die Person und das Werk von Heinz Steinitz 1909;1971, Biologe, Zoologe, Ozeanograph. Englisch. Hinterlegt von Andreas Meyer, Kfar Vradim, im Dezember 2009.","Collection of photographed articles from books about the character and work of Heinz Steinitz 1909;1971, biologist, zoologist, oceanographer. English. Deposited by Andreas Meyer, Kfar Vradim, in December 2009.",English,News Clipping,photography,copy,Heinz Steinitz,,,,
IL-MTFN-001-G-F-0402-002-R0006,IL-MTFN-001-G-F-0402-002,Lectures on the History of Jews in Attendorn,"אוסף הרצאות של הרטמוט הוזנפלד Hartmut Hosenfeld בהיסטוריה של יהודי אטנדורן Attendorn, נורדריין;וסטפליה Nordrhein;Westfalen, גרמניה. כותרת האוסף:; Die Lage der Juden in Westfalen, dargestellt an den Juden in Attendorn vom frühen Mittelalter bis zur; Auflösung des Kurfürstentums Köln im Jahre 1803 תרגום לעברית: מצב היהודים בוסטפליה, על פי יהודי אטנדורן מתחילת ימי הביניים ועד לסיומה של נסיכות קלן. גרמנית הדפסה 200 עמודים.","Sammlung von Vorträgen von Hartmut Hosenfeld zur Geschichte der Juden in Attendorn, Nordrhein-Westfalen, Deutschland. Titel der Sammlung: Die Lage der Juden in Westfalen, dargestellt an den Juden in Attendorn vom frühen Mittelalter bis zur Auflösung des Kurfürstentums Köln im Jahre 1803.","Collection of lectures by Hartmut Hosenfeld on the history of the Jews in Attendorn, North Rhine-Westphalia, Germany. Title of the collection: The Situation of the Jews in Westphalia, as exemplified by the Jews in Attendorn from the early Middle Ages until the dissolution of the Electorate of Cologne in 1803.",German|עברית,הרצאה|Lecture,typewriting,original,Hartmut Hosenfeld,,,,200
IL-MTFN-001-G-F-0402-002-R0007,IL-MTFN-001-G-F-0402-002,Bernhard/ Ben-Zion Teitelbaum's Holocaust Memoirs,"ברנהרד/ בן;ציון טייטלבאום כתב ב-1993 ב-3 פרקים את קורותיו מ-1941 במחנות העבודה בתקופת השואה וזיכרונותיו ממצעד המוות. נהריה, גרמנית הדפסה סה""כ 48 + 68 + 20 עמודים.","Bernhard/ Ben-Zion Teitelbaum schrieb 1993 in 3 Kapiteln seine Erlebnisse ab 1941 in den Arbeitslagern während des Holocausts und seine Erinnerungen an den Todesmarsch. Nahariya, Deutsch, Maschinenschrift insgesamt 48 + 68 + 20 Seiten.","Bernhard/ Ben-Zion Teitelbaum wrote in 1993 in 3 chapters his experiences from 1941 in the labor camps during the Holocaust and his memories of the death march. Nahariya, German, typewritten total 48 + 68 + 20 pages.",German,Biography,typewriting,original,Bernhard/ Ben-Zion Teitelbaum,1993,,,136
IL-MTFN-001-G-F-0403-001-R0001,IL-MTFN-001-G-F-0403-001,Memories by Menachem Magen,בספר כותב מנחם מגן את זיכרונותיו עד עלייתו לארץ ישראל.,Im Buch schreibt Menachem Magen seine Erinnerungen bis zu seiner Einwanderung nach Israel.,"In the book, Menachem Magen writes his memories until his immigration to Israel.",Hebrew,ספר|Book,print,original,Menachem Magen,,,,
IL-MTFN-001-G-F-0406-001-R0001,IL-MTFN-001-G-F-0406-001,Notebooks Documenting Immigration and Deportation,"הנ""ל גם העבירה 2 מחברות כתובות גרמנית, כתב יד, שמתעדות את ההעפלה לחופי הארץ באניית ""אטלנטיק"" ואת הגירוש לאי מאוריציוס. לתורמת לא ידוע מי כתבה את היומנים, היא מצאה אותם בעיזבון בעלה.","Die oben genannte Person übergab auch 2 Hefte in deutscher Sprache, handgeschrieben, die die Einwanderung an die Küsten des Landes mit dem Schiff 'Atlantic' und die Vertreibung nach Mauritius dokumentieren. Der Spenderin ist nicht bekannt, wer die Tagebücher geschrieben hat, sie fand sie im Nachlass ihres Mannes.","The aforementioned also transferred 2 notebooks written in German, handwritten, documenting the immigration to the country's shores on the ship 'Atlantic' and the deportation to the island of Mauritius. The donor does not know who wrote the diaries, she found them in her husband's estate.",German,יומן|Diary,handwriting,original,,,,,
IL-MTFN-001-G-F-0406-001-R0005,IL-MTFN-001-G-F-0406-001,Diary of Illegal Immigration to Palestine on the Ship Atlantic,"שתי מחברות/יומן כתובות גרמנית (כתב יד ברור מאד) עם תיעוד מעניין מאד על משא העפלה לפלשתינה על האנייה אטלנטיק. יציאה מוינה ב-3.9.1940, שיט על הדנובה ל;Tulcea טולצ'יאה ומשם לפלשתינה עם הפסקות בכרתים וקפריסין. ב-24.11.1940 מגיעים אחרי הרבה תלעות לנמל חיפה.; המעפילים מועברים לעתלית ומאוחר יותר נשלחים לאי מאוריציוס Maurizius, אליה מגיעים ב-28.12.1950. ב-1945 מגיעים המעפילים (שנותרו בחיים) לפלשתינה. מהדווח למדים הרבה על התנאים, התלעות, הפחדים והסכנות אך גם על הנחישות והתעוזה של המעפילים. לא ידוע מי כתב את היומן אך מניתוח גרפולוגי, שנעשה ע""י התורמת, הכותבת זאת אישה בשנות ה;60 לחייה. מתוך קריאתי ביומן התרשמתי שהנ""ל היתה בודדה במסע זה, ללא משפחה או ילדים. התורמת משארת שהכותבת היתה חברתה של חמותה והיא ככל הנראה נפטרה במאוריציוס והיומן הובא לארץ ע""י חמותה, אם בעלה.","Zwei Notizbücher/Tagebuch in sehr klarer Handschrift auf Deutsch mit sehr interessanter Dokumentation über die illegale Einwanderung nach Palästina auf dem Schiff Atlantic. Abfahrt von Wien am 3.9.1940, Fahrt auf der Donau nach Tulcea und von dort nach Palästina mit Stopps auf Kreta und Zypern. Am 24.11.1940 erreichen sie nach vielen Strapazen den Hafen von Haifa; die Einwanderer werden nach Atlit gebracht und später nach Mauritius geschickt, wo sie am 28.12.1950 ankommen. 1945 erreichen die überlebenden Einwanderer Palästina. Aus dem Bericht erfährt man viel über die Bedingungen, Strapazen, Ängste und Gefahren, aber auch über die Entschlossenheit und den Mut der Einwanderer. Es ist nicht bekannt, wer das Tagebuch geschrieben hat, aber eine graphologische Analyse, die von der Spenderin durchgeführt wurde, legt nahe, dass die Verfasserin eine Frau in ihren 60er Jahren ist. Aus meiner Lektüre des Tagebuchs habe ich den Eindruck gewonnen, dass sie auf dieser Reise allein war, ohne Familie oder Kinder. Die Spenderin vermutet, dass die Verfasserin eine Freundin ihrer Schwiegermutter war und wahrscheinlich auf Mauritius gestorben ist und das Tagebuch von ihrer Schwiegermutter, der Mutter ihres Mannes, nach Israel gebracht wurde.","Two notebooks/diary written in very clear German handwriting with very interesting documentation about the illegal immigration to Palestine on the ship Atlantic. Departure from Vienna on 3.9.1940, sailing on the Danube to Tulcea and from there to Palestine with stops in Crete and Cyprus. On 24.11.1940, they arrive after many hardships at the port of Haifa; the immigrants are transferred to Atlit and later sent to the island of Mauritius, where they arrive on 28.12.1950. In 1945, the surviving immigrants reach Palestine. The report reveals much about the conditions, hardships, fears, and dangers, but also about the determination and courage of the immigrants. It is not known who wrote the diary, but a graphological analysis conducted by the donor suggests that the writer is a woman in her 60s. From my reading of the diary, I got the impression that she was alone on this journey, without family or children. The donor assumes that the writer was a friend of her mother-in-law and probably died in Mauritius, and the diary was brought to Israel by her mother-in-law, her husband's mother.",German,יומן|Diary,handwriting,original,,,,,
IL-MTFN-001-G-F-0406-001-R0006,IL-MTFN-001-G-F-0406-001,Diary of a Journey from Vienna to Mauritius,"ביומן מוזכרות בין היתר 3 ספינות נהר שהעבירו מעפילים מוינה לחוף הים השחור הספינות:; Helios; Uranus; Schönbrunn (הליוס אורנוס ושנברון) הכותבת הפליגה על ה;Schönbrunn. בין בולגריה לרומניה הם נתקלים בספינה Penschko פנשקו. מעיר הנמל טולצ'יאה (רומניה) מפליגות 3 אניות מעפילים לפלשתינה:; Pacific; Mollos; Atlantic (פסיפיק מילוס ואטלנטיק) הכותבת מפליגה על ה;Atlantic. כעדה היא מתארת את האירוע באניה Altalena אלטלנה, אליה הועברו מעפילים משלושת האניות. היא עצמה לא הספיקה לעבור, צפתה במתרחש מעל סיפון האטלנטיק. הכתיבה ביומן מסתיימת עם ההגעה למאוריציוס.","Im Tagebuch werden unter anderem 3 Flussschiffe erwähnt, die Einwanderer von Wien an die Schwarzmeerküste brachten: Helios, Uranus, Schönbrunn. Die Autorin fuhr auf der Schönbrunn. Zwischen Bulgarien und Rumänien begegnen sie dem Schiff Penschko. Vom Hafen Tulcea (Rumänien) fahren 3 Einwandererschiffe nach Palästina: Pacific, Mollos, Atlantic. Die Autorin fährt auf der Atlantic. Als Zeugin beschreibt sie das Ereignis auf dem Schiff Altalena, auf das Einwanderer von den drei Schiffen gebracht wurden. Sie selbst schaffte es nicht, an Bord zu gehen, sondern beobachtete das Geschehen vom Deck der Atlantic. Das Schreiben im Tagebuch endet mit der Ankunft auf Mauritius.","The diary mentions, among other things, 3 river ships that transported immigrants from Vienna to the Black Sea coast: Helios, Uranus, Schönbrunn. The writer sailed on the Schönbrunn. Between Bulgaria and Romania, they encounter the ship Penschko. From the port city of Tulcea (Romania), 3 immigrant ships sail to Palestine: Pacific, Mollos, Atlantic. The writer sails on the Atlantic. As a witness, she describes the event on the ship Altalena, to which immigrants from the three ships were transferred. She herself did not manage to board, observing the events from the deck of the Atlantic. The writing in the diary ends with the arrival in Mauritius.",Hebrew,יומן|Diary,handwriting,original,,,,,
IL-MTFN-001-G-F-0406-001-R0007,IL-MTFN-001-G-F-0406-001,Printed Diaries in German,"היומנים הודפסו סה""כ 24 עמודים בגרמנית, מצורפים למקור.","Die Tagebücher wurden insgesamt 24 Seiten auf Deutsch gedruckt, dem Original beigefügt.","The diaries were printed, a total of 24 pages in German, attached to the original.",German,יומן|Diary,typewriting,original,,,,,24
IL-MTFN-001-G-F-0406-001-R0008,IL-MTFN-001-G-F-0406-001,Graphological Analysis of Diary Writer,"דף עליו נכתב ""הניתוח הגרפולוגי"" לדמותה/אופייה של כותבת היומן.","Ein Blatt, auf dem ""Die graphologische Analyse"" des Charakters/Eigenschaften der Tagebuchschreiberin geschrieben steht.","A page on which ""The graphological analysis"" of the character/nature of the diary writer is written.",Hebrew,Note,handwriting,original,,,,,
IL-MTFN-001-G-F-0411-001-R0001,IL-MTFN-001-G-F-0411-001,Film about Margot Singer's Life,"סרט שהופק ע""י הטלויזיה הגרמנית ב-2001 על חייה של מרגוט זינגר, ילידת קלן, 1915;2007, שעלתה לארץ ב-1936 וחיה כל חייה בקיבוץ עין גב., הסרט הופק בצורת ראיון עם מרגוט זינגר ועם שיבוצם של קטעי סרטים ארכיוניים מגרמניה ובעיקר מפלשתינה/ישראל.","Ein Film, der 2001 vom deutschen Fernsehen über das Leben von Margot Singer, geboren in Köln 1915; 2007, produziert wurde. Sie wanderte 1936 nach Israel aus und lebte ihr ganzes Leben im Kibbuz Ein Gev. Der Film wurde in Form eines Interviews mit Margot Singer und mit der Einfügung von Archivfilmausschnitten aus Deutschland und vor allem aus Palästina/Israel produziert.","A film produced by German television in 2001 about the life of Margot Singer, born in Cologne, 1915; 2007, who immigrated to Israel in 1936 and lived her entire life in Kibbutz Ein Gev. The film was produced in the form of an interview with Margot Singer and with the inclusion of archival film clips from Germany and mainly from Palestine/Israel.",German|Hebrew,Unrecognized,other,original,Margot Singer,2001,,,
IL-MTFN-001-G-F-0414-002-R0008,IL-MTFN-001-G-F-0414-002,Genealogical Information on the Popper Family,דף עם מידע גניאולוגי על משפחת פופר.,Ein Blatt mit genealogischen Informationen über die Familie Popper.,A page with genealogical information about the Popper family.,Hebrew,List,,original,Popper,,,,
IL-MTFN-001-G-F-0414-002-R0009,IL-MTFN-001-G-F-0414-002,Letters and Documents of Viktor Popper,מכתבים ומסמכים שמעידים על היותו שלויקטור פופר פסנתרן ומורה למוזיקה. 1938/39.,"Briefe und Dokumente, die belegen, dass Viktor Popper Pianist und Musiklehrer war. 1938/39.",Letters and documents indicating that Viktor Popper was a pianist and music teacher. 1938/39.,Hebrew,מכתב|Letter,,original,ויקטור פופר,1938,,,
IL-MTFN-001-G-F-0415-001-R0001,IL-MTFN-001-G-F-0415-001,תקליטור עם יצירות האמן וקורות חיים,"תקליטור עם יצירות האמן; קורות חיים והגיגים, כתב אריה רוטמן ב-1977, עברית הדפסה 11 עמודים.","CD mit Werken des Künstlers; Lebenslauf und Gedanken, geschrieben von Arie Rothman im Jahr 1977, Hebräisch, Maschinenschrift, 11 Seiten.","CD with the artist's works; biography and thoughts, written by Arie Rothman in 1977, Hebrew, typewritten, 11 pages.",Hebrew,קורות חיים|Biography,typewriting,original,אריה רוטמן,1977,,,11
IL-MTFN-001-G-F-0417-001-R0002,IL-MTFN-001-G-F-0417-001,Death Mask Bequeathed by Poet,"לדבריה של חנה, המשוררת צוותה את מסכת המוות לאביה (טרם מותה), אביה היה נוכח בעת עשיית המסכה.","Laut Hanna hat die Dichterin die Totenmaske für ihren Vater (vor ihrem Tod) angefertigt, ihr Vater war bei der Anfertigung der Maske anwesend.","According to Hannah, the poet bequeathed the death mask to her father (before her death), her father was present at the making of the mask.",Unspecified,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0418-001-R0001,IL-MTFN-001-G-F-0418-001,"Albert Goetz's Diary, June 1938","יומן כרוך, מודפס בגרמנית עם תמונות משפחתיות וגלויות שחור/לבן, שכתב אלברט גץ ביוני 1938 בגרמניה, אחרי הנסיעה שלו ושל רעייתו לביקור הבנים והנכדים בפלשתינה. הכותב מתרכז בעיקר בתנאי הנסיעה, במראות, בארוחות, בבנים ומשפחותיהם, תיאורים מוגבלים על החיים בפלשינה בכללותה. ניקר שהיה אדם משפחתי, לא פוליטי.","Gebundenes Tagebuch, gedruckt auf Deutsch mit Familienfotos und schwarz/weiß Postkarten, geschrieben von Albert Goetz im Juni 1938 in Deutschland, nach seiner und seiner Frau Reise zum Besuch der Söhne und Enkelkinder in Palästina. Der Autor konzentriert sich hauptsächlich auf die Reisebedingungen, die Sehenswürdigkeiten, die Mahlzeiten, die Söhne und ihre Familien, begrenzte Beschreibungen des Lebens in Palästina insgesamt. Es scheint, dass er ein familiärer, nicht politischer Mensch war.","Bound diary, printed in German with family photos and black/white postcards, written by Albert Goetz in June 1938 in Germany, after his and his wife's trip to visit their sons and grandchildren in Palestine. The author mainly focuses on the travel conditions, sights, meals, sons and their families, with limited descriptions of life in Palestine overall. It appears he was a family-oriented, non-political person.",German|גרמנית,יומן|Diary,print,original,Albert Goetz,1938-06,,,
IL-MTFN-001-G-F-0418-001-R0002,IL-MTFN-001-G-F-0418-001,Translation of Diary into Hebrew,"דפים עם תרגום היומן לעברית, הדפסה.","Seiten mit Übersetzung des Tagebuchs ins Hebräische, Maschinenschrift.","Pages with translation of the diary into Hebrew, typewritten.",Hebrew,מסמך מתורגם|Translated Document,typewriting,copy,,,,,
IL-MTFN-001-G-F-0420-001-R0003,IL-MTFN-001-G-F-0420-001,Resume of Herself and Her Family,דף עם קורות חיים של עצמה ומשפחתה.,Seite mit Lebenslauf von sich selbst und ihrer Familie.,Page with resume of herself and her family.,Hebrew,קורות חיים|Biography,,original,,,,,
IL-MTFN-001-G-F-0422-001-R0001,IL-MTFN-001-G-F-0422-001,Correspondence between Oha and Shimon,"התכתבות בין אוה ושמעון אחרי היכרותם בהולנד. אוה מתארגנת לעלות לארץ ישראל, שמעון חייל/חובש בצבא הבריטי ""מסתובב"" באירופה וחוזר לארץ ישראל. אנגלית וגרמנית כתב יד והדפסה, 1945/46. השניים \פונים זה לזה בשם החיבה Mäuschen (עכבר קטן).","Korrespondenz zwischen Oha und Shimon nach ihrem Kennenlernen in den Niederlanden. Oha bereitet sich darauf vor, nach Eretz Israel zu ziehen, Shimon, ein Soldat/Sanitäter in der britischen Armee, ""reist"" durch Europa und kehrt nach Eretz Israel zurück. Englisch und Deutsch, Handschrift und Maschinenschrift, 1945/46. Die beiden nennen sich gegenseitig mit dem Kosenamen Mäuschen (kleine Maus).","Correspondence between Oha and Shimon after their meeting in the Netherlands. Oha is preparing to immigrate to Eretz Israel, Shimon, a soldier/medic in the British army, is ""wandering"" around Europe and returning to Eretz Israel. English and German, handwritten and typewritten, 1945/46. The two address each other with the nickname Mäuschen (little mouse).",English|German,מכתב|Letter,handwriting|typewriting,original,,1945,,,
IL-MTFN-001-G-F-0422-001-R0004,IL-MTFN-001-G-F-0422-001,Testimony by Shimon Berlinger for Aaron Kria,"עדות כתובה, שנותן שמעון ברלינגר עבור אהרון קריא (Arthut Kraemer) על גירושו של הנ""ל ממחנה ההכשרה שטקלסדורף Steckelsdorf ועל אובדן כל רכושו. גרמנית הדפסה, 1961.","Schriftliche Aussage, die Shimon Berlinger für Aaron Kria (Arthur Kraemer) über dessen Vertreibung aus dem Ausbildungslager Steckelsdorf und den Verlust seines gesamten Besitzes gibt. Deutsch Schreibmaschine, 1961.","Written testimony given by Shimon Berlinger for Aaron Kria (Arthur Kraemer) about his expulsion from the Steckelsdorf training camp and the loss of all his property. German typewritten, 1961.",German,עדות|Testimony,typewriting,original,Shimon Berlinger,1961,,,
IL-MTFN-001-G-F-0422-001-R0007,IL-MTFN-001-G-F-0422-001,Short Autobiography by Betty Berlinger,"אוטוביוגרפיה קצרה, שכתבה בטי ברלינגר (אמו של שמעון) ב- 1963 בבית אבות בחיפה.","Kurze Autobiographie, geschrieben von Betty Berlinger (Mutter von Shimon) im Jahr 1963 in einem Altersheim in Haifa.","A short autobiography, written by Betty Berlinger (mother of Shimon) in 1963 at a nursing home in Haifa.",Hebrew,Biography,handwriting,original,Betty Berlinger,1963,,,
IL-MTFN-001-G-F-0422-001-R0012,IL-MTFN-001-G-F-0422-001,Membership Booklet of Shimon in the Association of Discharged Soldiers in Israel,"פנקס חבר עם תמונה של שמעון על חברותו ב""אגוד החיילים המשוחררים בישראל. 1950.","Mitgliedsheft mit einem Bild von Shimon über seine Mitgliedschaft in der ""Vereinigung der entlassenen Soldaten in Israel"". 1950.","Membership booklet with a picture of Shimon about his membership in the ""Association of Discharged Soldiers in Israel"". 1950.",Hebrew,פנקס|Notepad,,original,שמעון,1950,,,
IL-MTFN-001-G-F-0422-004-R0001,IL-MTFN-001-G-F-0422-004,Letters from Ellen to her husband,"מכתבים מאלן Ellen אל בעלה (אין שם פרטי ולא שם משפחה). היא כותבת ממלון מוריה בים המלח, גרמנית כתב יד, אין ציון שנה. תוכן, בין היתר: מתארת את אורחי המלון, מחשבות פילוסופיות, התייחסות לסופרים גרמנים.","Briefe von Ellen an ihren Ehemann (kein Vorname oder Nachname). Sie schreibt aus dem Hotel Moriah am Toten Meer, handschriftlich auf Deutsch, kein Jahresangabe. Inhalt unter anderem: beschreibt die Hotelgäste, philosophische Gedanken, Bezug auf deutsche Schriftsteller.","Letters from Ellen to her husband (no first name or last name). She writes from the Moriah Hotel at the Dead Sea, in German handwriting, no year indicated. Content includes: describes the hotel guests, philosophical thoughts, references to German writers.",German,מכתב|Letter,handwriting,original,,,,,
IL-MTFN-001-G-F-0423-001-R0001,IL-MTFN-001-G-F-0423-001,The Life of Dr. Ernst Eliakim Kalmus,"3 דפים כתובים עברית, כתב יד, עם הכותרת: ""תולדות חייו של ד""ר ארנסט אליקים קלמוס"", שכתבו רות ומרים, בנותיו, ב-1995.","3 handgeschriebene Seiten auf Hebräisch, mit dem Titel: ""Das Leben von Dr. Ernst Eliakim Kalmus"", geschrieben von seinen Töchtern Ruth und Miriam im Jahr 1995.","3 pages written in Hebrew, handwritten, with the title: ""The Life of Dr. Ernst Eliakim Kalmus"", written by his daughters Ruth and Miriam in 1995.",Hebrew,Biography,handwriting,original,Dr. Ernst Eliakim Kalmus,1995,,,3
IL-MTFN-001-G-F-0423-001-R0002,IL-MTFN-001-G-F-0423-001,Eulogy for Emma Federlein,"הספד לאמה פדרליין, כתב ארנסט קלמוס (אם רעייתו). גרמנית הדפסה, 1930.","Nachruf auf Emma Federlein, geschrieben von Ernst Klemus (Mutter seiner Frau). Deutsch, maschinengeschrieben, 1930.","Eulogy for Emma Federlein, written by Ernst Klemus (mother of his wife). German, typewritten, 1930.",German,הספד|Eulogy,typewriting,original,Emma Federlein,1930,,,
IL-MTFN-001-G-F-0423-003-R0015,IL-MTFN-001-G-F-0423-003,Biographical Stations of Dr. Kalmos,"דף עם תחנות ביוגרפיות, עם ציון השנים, של ד""ר קלמוס 1874;1959, עברית. & גרמנית.","Seite mit biografischen Stationen, mit Angabe der Jahre, von Dr. Kalmos 1874;1959, Hebräisch & Deutsch.","Page with biographical stations, with indication of the years, of Dr. Kalmos 1874;1959, Hebrew & German.",Hebrew|German,רשימה|List,,original,Dr. Kalmos,,,,
IL-MTFN-001-G-F-0423-003-R0016,IL-MTFN-001-G-F-0423-003,Booklet of Jewish Residents of Hamburg,"חוברת עם שמות, כתובות, של תושבי המבורג היהודים וכתובות פיזורם בעולם. העבודה נכתבה ב-1977; 1979/80; 1982/3.","Broschüre mit Namen, Adressen von jüdischen Einwohnern Hamburgs und ihren Verteilungsadressen weltweit. Die Arbeit wurde 1977; 1979/80; 1982/3 geschrieben.","Booklet with names, addresses of Jewish residents of Hamburg and their distribution addresses worldwide. The work was written in 1977; 1979/80; 1982/3.",Hebrew,חוברת|Booklet,print,original,,1982-3,,,
IL-MTFN-001-G-F-0425-001-R0001,IL-MTFN-001-G-F-0425-001,"מחברת לימוד עברית של אריה הנס ויט, 1943","מחברת קטנה, ששמשה את אריה הנס ויט ללימוד השפה העברית ב-1943. במחברת 3 חיבורים בנושאי אקטואליה לאותה תקופה:; 1. מתוך עבודתו בארגון 'משמר המולדת'; 2. זכרונות מימי השמירה; 3. התפתחות היחסים בין רוסיה לגרמניה מאז מלחמת עולם ראשונה. לצד החיבורים כתובות ההערות של המורה ותיקוני השגיאות. החיבורים מהווים תיעוד הנושאים ממקור ראשון, לאותה תקופה.","Ein kleines Notizbuch, das Arie Hans Witt 1943 zum Erlernen der hebräischen Sprache benutzte. Das Notizbuch enthält 3 Aufsätze zu aktuellen Themen jener Zeit: 1. Aus seiner Arbeit in der Organisation 'Heimatschutz'; 2. Erinnerungen an die Wachtage; 3. Die Entwicklung der Beziehungen zwischen Russland und Deutschland seit dem Ersten Weltkrieg. Neben den Aufsätzen stehen die Anmerkungen des Lehrers und die Korrekturen der Fehler. Die Aufsätze dokumentieren die Themen aus erster Hand für diese Zeit.",A small notebook used by Aryeh Hans Witt to learn the Hebrew language in 1943. The notebook contains 3 essays on contemporary topics of that period: 1. From his work in the 'Homeland Guard' organization; 2. Memories from the guard days; 3. The development of relations between Russia and Germany since the First World War. Alongside the essays are the teacher's notes and error corrections. The essays serve as first-hand documentation of the topics for that period.,Hebrew,פנקס|Notepad,handwriting,original,אריה הנס ויט,1943,,,
IL-MTFN-001-G-F-0426-001-R0001,IL-MTFN-001-G-F-0426-001,Photo of Family Information Letter,"ראה צילום מכתב עם מידע משפחתי, מצורף בתיק הארכיון.","Siehe Foto eines Briefes mit familiären Informationen, beigefügt in der Archivmappe.","See photo of a letter with family information, attached in the archive file.",Hebrew,Letter,,copy,,,,,
