dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0371-004-R0004,IL-MTFN-001-G-F-0371-004,German Instructions Card for Travelers,"כרטיס כתוב גרמנית עם הוראות לנוסעים הגרמנים לחו""ל. לא ברור מאיזה תקופה, ככל הנראה תחילת המאה ה-20.","Eine auf Deutsch geschriebene Karte mit Anweisungen für deutsche Reisende ins Ausland. Unklar, aus welcher Zeit, wahrscheinlich Anfang des 20. Jahrhunderts.","A card written in German with instructions for German travelers abroad. Unclear from which period, probably early 20th century.",German,כרטיס|Ticket|Card,,original,,,,,
IL-MTFN-001-G-F-0380-002-R0004,IL-MTFN-001-G-F-0380-002,Children's Clothes Hangers with German Inscriptions,"שני כולבים לבגדי ילדים, על אחד כתוב בגרמנית לילד האהוב Für's liebe Kind על השני כתוב לילד ההגון Dem braven Kind.","Zwei Kleiderbügel für Kinderkleidung, auf einem steht auf Deutsch 'Für's liebe Kind', auf dem anderen steht 'Dem braven Kind'.","Two hangers for children's clothes, on one is written in German 'Für's liebe Kind' (For the dear child), on the other 'Dem braven Kind' (For the good child).",German,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0380-002-R0019,IL-MTFN-001-G-F-0380-002,Iron Cross of Kurt Kamnitzer,צלב הברזל של קורט קמניצר.,Das Eiserne Kreuz von Kurt Kamnitzer.,The Iron Cross of Kurt Kamnitzer.,Unspecified,לא מזוהה|Unrecognized,,other,Kurt Kamnitzer,,,,
IL-MTFN-001-G-F-0380-002-R0020,IL-MTFN-001-G-F-0380-002,Postcard to Soldier Kurt Kamnitzer,"גלויה עם הדיוקן של הקיסר פרידריך ה-II, שנשלחה אל החייל קורט קמניצר לחזית.","Postkarte mit dem Porträt von Kaiser Friedrich II., die an den Soldaten Kurt Kamnitzer an die Front geschickt wurde.","Postcard with the portrait of Emperor Frederick II, sent to the soldier Kurt Kamnitzer at the front.",German,גלויה|Postcard,print,original,Kurt Kamnitzer,,,,
IL-MTFN-001-G-F-0380-002-R0022,IL-MTFN-001-G-F-0380-002,Desk Equipment Set,קופסה/ערכה עם ציוד לשולחן כתיבה.,Kiste/Set mit Schreibtischzubehör.,Box/set with desk equipment.,Unspecified,לא מזוהה|Unrecognized,,other,,,,,
IL-MTFN-001-G-F-0380-002-R0023,IL-MTFN-001-G-F-0380-002,First Pair of Shoes of Charlotte Rabe,זוג הנעלים הראשון של שרלוטה לבית ראבה (מלפני 109 שנים).,Das erste Paar Schuhe von Charlotte aus dem Hause Rabe (vor 109 Jahren).,The first pair of shoes of Charlotte from the Rabe family (from 109 years ago).,Unspecified,לא מזוהה,,original,Charlotte Rabe,,,,
IL-MTFN-001-G-F-0388-001-R0001,IL-MTFN-001-G-F-0388-001,Hat of Gerhard Gershon Berish,"יהודית טלר הביאה את הכובע למוזיאון וספרה, שמצאה אותו בעיזבון אמה, ברכה מור לבית בריש ילידת 1904. מקרובת משפחה נודע לה שהכובע היה שייך לדוד, גרהרד גרשון בריש יליד 1898, אח אמה. כמו כן נודע לה לראשונה שהדוד שלחם במלחמ""ע I לא חזר מהקרב. הכובע הובא לאימו, רוזה בריש, שנה לאחר היעדרו. אין יודעים מה קרה לדוד ולא היכן הוא קבור.","Judith Teller brachte den Hut ins Museum und erzählte, dass sie ihn im Nachlass ihrer Mutter, Bracha Mor geb. Berish, geboren 1904, gefunden hatte. Ein Verwandter informierte sie, dass der Hut ihrem Onkel, Gerhard Gershon Berish, geboren 1898, dem Bruder ihrer Mutter, gehörte. Außerdem erfuhr sie zum ersten Mal, dass der Onkel, der im Ersten Weltkrieg kämpfte, nicht aus der Schlacht zurückkehrte. Der Hut wurde seiner Mutter, Rosa Berish, ein Jahr nach seinem Verschwinden gebracht. Man weiß nicht, was mit dem Onkel passiert ist und wo er begraben ist.","Judith Teller brought the hat to the museum and said that she found it in the estate of her mother, Bracha Mor née Berish, born in 1904. A relative informed her that the hat belonged to her uncle, Gerhard Gershon Berish, born in 1898, her mother's brother. She also learned for the first time that the uncle who fought in WWI did not return from the battle. The hat was brought to his mother, Rosa Berish, a year after his disappearance. It is unknown what happened to the uncle or where he is buried.",Unspecified,חפץ|Object,,original,Gerhard Gershon Berish,,,,
IL-MTFN-001-G-F-0388-001-R0003,IL-MTFN-001-G-F-0388-001,Silver Pocket Watch with Hebrew and German Inscriptions,"שעון כיס (ללא שרשרת) מכסף ומעוטר. השעות מצוינות באותיות עבריות שחורות על לוח לבן (אמייל?). בחלק העליון של הלוח תבוע מגן דוד בתוך עיגול ומסביבו כתוב באותיות אדומות בגרמנית: Jsraelis. Familienblatt Hamburg. אותה הכתובת מותבעת במסגרת בכסף שעוטפת את לוח השעון. המפקיד, ד""ר דן אלדר, מספר ששמע מפי אביו, שאת השעון קיבל כפרס על פתירת תשבצים של העיתון הנ""ל.","Silberne und verzierte Taschenuhr (ohne Kette). Die Stunden sind in schwarzen hebräischen Buchstaben auf einem weißen Zifferblatt (Emaille?) angegeben. Oben auf dem Zifferblatt ist ein Davidstern in einem Kreis eingeprägt und darum herum steht in roten Buchstaben auf Deutsch: Jsraelis. Familienblatt Hamburg. Dieselbe Aufschrift ist auf dem silbernen Rahmen eingeprägt, der das Zifferblatt umgibt. Der Einreicher, Dr. Dan Elder, erzählt, dass er von seinem Vater gehört hat, dass die Uhr als Preis für das Lösen von Kreuzworträtseln der genannten Zeitung erhalten wurde.","Silver and decorated pocket watch (without chain). The hours are indicated in black Hebrew letters on a white dial (enamel?). At the top of the dial, a Star of David is embossed in a circle, and around it is written in red letters in German: Jsraelis. Familienblatt Hamburg. The same inscription is embossed on the silver frame that surrounds the watch dial. The depositor, Dr. Dan Elder, says he heard from his father that the watch was received as a prize for solving crosswords of the aforementioned newspaper.",Hebrew|German,Object,other,original,Dr. Dan Elder,,,,
IL-MTFN-001-G-F-0390-002-R0007,IL-MTFN-001-G-F-0390-002,Material attached to envelope 9R2,בקטלוג 9R7 : החומר צורף למעטפה 9R2;,Im Katalog 9R7: Das Material wurde dem Umschlag 9R2 beigefügt;,In catalog 9R7: The material was attached to envelope 9R2;,Unspecified,Envelope,,other,,,,,
IL-MTFN-001-G-F-0390-002-R0016,IL-MTFN-001-G-F-0390-002,Attached to envelope 9R8 in catalog 9R16,בקטלוג 9R16 : צורף למעטפה 9R8;,Im Katalog 9R16: Beigefügt an Umschlag 9R8;,In catalog 9R16: Attached to envelope 9R8;,Unspecified,מעטפה|Envelope,,other,,,,,
IL-MTFN-001-G-F-0390-003-R0002,IL-MTFN-001-G-F-0390-003,Sale of Frog Sculpture,בקטלוג 11R2 : בנושא מכירת פסל של צפרדע.,Im Katalog 11R2: Zum Thema Verkauf einer Froschskulptur.,In catalog 11R2: Regarding the sale of a frog sculpture.,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0390-003-R0008,IL-MTFN-001-G-F-0390-003,Rudi Lehmann's Notes for Chess Exhibition 1969,"בקטלוג 11R9 : רשימה של רודי להמן לרגל פתיחת תערוכת משחק שח ב-1969 עבור מבקרי התערוכה. גרמנית כתב יד. סטנסיל בעברית עם הכותרת: ""מספר הערות לתערוכה הפנימית של משחקי השח"", על החתום: רודולף להמן, מדריך לעיצוב צורתי, במכון לאמנות; גבעתיים.","In Katalog 11R9: Liste von Rudi Lehmann zur Eröffnung der Schachspielausstellung 1969 für die Besucher der Ausstellung. Handschriftlich auf Deutsch. Schablone auf Hebräisch mit dem Titel: ""Einige Anmerkungen zur internen Ausstellung der Schachspiele"", unterzeichnet: Rudolf Lehmann, Leitfaden für Formgestaltung, am Kunstinstitut; Giv'atayim.","In catalog 11R9: A list by Rudi Lehmann for the opening of the chess game exhibition in 1969 for the exhibition visitors. Handwritten in German. Stencil in Hebrew with the title: ""Some notes for the internal exhibition of chess games"", signed: Rudolf Lehmann, guide for formal design, at the Art Institute; Giv'atayim.",German|Hebrew,רשימה|List,handwriting,original,Rudolf Lehmann,1969,,,
IL-MTFN-001-G-F-0390-004-R0003,IL-MTFN-001-G-F-0390-004,Envelope with Writing by Yigal Tumarkin in Memory of Rudi Lehmann,"מעטפה (ללא סימון קטלוגי) עם צילום הכתיבה, של יגאל תומרקין לזכרו של רודי להמן. עברית, ללא תאריך.","Umschlag (ohne Katalogkennzeichnung) mit einem Foto des Schreibens von Yigal Tumarkin zum Gedenken an Rudi Lehmann. Hebräisch, ohne Datum.","Envelope (without catalog marking) with a photograph of the writing by Yigal Tumarkin in memory of Rudi Lehmann. Hebrew, no date.",Hebrew,מעטפה|Envelope,photography,copy,יגאל תומרקין,,,,
IL-MTFN-001-G-F-0390-013-R0004,IL-MTFN-001-G-F-0390-013,Dates in the Life of the Artist,"עמוד מודפס (אולי מפירסום כל שהו) עם הכותרת: תאריכים בחיי האמנית, תאריכים ביוגרפיים. עברית.","Gedruckte Seite (vielleicht aus einer Veröffentlichung) mit dem Titel: Daten im Leben der Künstlerin, biografische Daten. Hebräisch.","Printed page (possibly from some publication) with the title: Dates in the Life of the Artist, Biographical Dates. Hebrew.",Hebrew,לא מזוהה,print,original,,,,,
IL-MTFN-001-G-F-0390-017-R0008,IL-MTFN-001-G-F-0390-017,מודעות על חוג קדרות לילדים,"מודעות של הדויג על חוג, בתשלום, בבת;גלים לעבודות קדרות לילדים בתקופת החופש, הדויג מצרפת לשמה את התארים: קדרית ופדאגוגית. גרמנית הדפסה. מצורף תרגום לעברית, שנעשה בארכיון יגור.","Anzeigen von Hedwig über einen kostenpflichtigen Kurs in Bat Galim für Töpferarbeiten für Kinder während der Ferien. Hedwig fügt ihrem Namen die Titel Töpferin und Pädagogin hinzu. Deutsch, Schreibmaschine. Eine Übersetzung ins Hebräische, die im Yagur-Archiv gemacht wurde, ist beigefügt.","Announcements by Hedwig about a paid course in Bat Galim for pottery work for children during the holidays. Hedwig adds the titles Potter and Pedagogue to her name. German, typewritten. A translation into Hebrew, made in the Yagur archive, is attached.",German|Hebrew,מכתב|Translated Document,typewriting,original,הדויג,,,,
IL-MTFN-001-G-F-0390-019-R0008,IL-MTFN-001-G-F-0390-019,Photograph of a 1920 Article on Pot Production,צילום מאמר מ-1920 בנושא יצור עציצים. מצוי גם בתיק G.F.0390 / 18.,Fotografie eines Artikels von 1920 über die Herstellung von Blumentöpfen. Auch in der Akte G.F.0390 / 18 enthalten.,Photograph of an article from 1920 on the topic of pot production. Also found in file G.F.0390 / 18.,Unspecified,גזיר עיתון|News Clipping,photography,copy,,,1920,,
IL-MTFN-001-G-F-0390-019-R0015,IL-MTFN-001-G-F-0390-019,Invitation and Invoice for Ceramic Processing Machines,"צילומים, של הזמנה למכונות שונות לעיבוד קרמיקה, עבור ביה""ח לעציצים מבית חרושת 'שבפניצר מכונות' Schwepnitzer Maschinen לייפציג, גרמניה. חיפה בת גלים, מרץ 1935. מצורפת חשבונית מפורטת מבית החרושבת בגרמניה.","Fotografien, einer Einladung zu verschiedenen Maschinen zur Keramikverarbeitung, für das Krankenhaus für Töpfe der Fabrik 'Schwepnitzer Maschinen' Leipzig, Deutschland. Haifa Bat Galim, März 1935. Eine detaillierte Rechnung der Fabrik in Deutschland ist beigefügt.","Photographs, of an invitation for various machines for ceramic processing, for the hospital for pots from the 'Schwepnitzer Maschinen' factory Leipzig, Germany. Haifa Bat Galim, March 1935. A detailed invoice from the factory in Germany is attached.",German|Hebrew,הזמנה|Invitation|חשבונית|Invoice,photography,copy,,1935-03,,,
IL-MTFN-001-G-F-0390-022-R0013,IL-MTFN-001-G-F-0390-022,Photograph of German Newspaper Article on Bezalel Exhibition,"צילום מאמר מעיתון כתוב גרמנית על תערוכת עבודות בבצלאל, של פצועים מבית החולים הצבאי 'זיו' בירושלים, איתם עבדה הדויג בריפוי ועיסוק ויצירותיהם מוצגות בתערוכה. מצורף תרגום המאמר לאנגלית, הדפסה","Foto eines Artikels aus einer deutschsprachigen Zeitung über eine Ausstellung von Arbeiten in Bezalel, von Verwundeten aus dem Militärkrankenhaus 'Ziv' in Jerusalem, mit denen Hedwig in der Beschäftigungstherapie gearbeitet hat und deren Werke in der Ausstellung gezeigt werden. Eine Übersetzung des Artikels ins Englische ist beigefügt, Schreibmaschine","Photograph of an article from a German newspaper about an exhibition of works at Bezalel, by wounded soldiers from the 'Ziv' military hospital in Jerusalem, with whom Hedwig worked in occupational therapy and whose creations are displayed in the exhibition. An English translation of the article is attached, typewritten",German|English,גזיר עיתון|News Clipping|מסמך מתורגם|Translated Document,photography,copy,,,,,
IL-MTFN-001-G-F-0390-022-R0015,IL-MTFN-001-G-F-0390-022,Invitation to Exhibition at Ziv Military Hospital,"צילום: הזמנה לתערוכת עבודות הפצויים שתערך בבית החולים הצבאי 'זיו' (מול ביקור חולים) במלאת שנה לפעילות ביה""ח","Foto: Einladung zur Ausstellung der Arbeiten der Verwundeten, die im Militärkrankenhaus 'Ziv' (gegenüber dem Besuch der Kranken) anlässlich des einjährigen Bestehens des Krankenhauses stattfinden wird.",Photo: Invitation to the exhibition of the works of the wounded to be held at the 'Ziv' military hospital (opposite Bikur Cholim) on the occasion of the hospital's one-year anniversary.,Hebrew,הזמנה|Invitation,photography,copy,,,,,
IL-MTFN-001-G-F-0390-029-R0004,IL-MTFN-001-G-F-0390-029,Postcard to Hedwig and Rudi from Pella Noam,"גלויה אל הדויג ורודי מאת מכירה של השניים, פלה נועם מחיפה, בין היתר יש לה בת בשם איריס, תשמח אם מצבת הקבר של וילי, שקבור בצפת, תתוקן. (קשה לפענח את השנה בחותמת הדואר).","Postkarte an Hedwig und Rudi von einer Bekannten der beiden, Pella Noam aus Haifa. Unter anderem hat sie eine Tochter namens Iris. Sie würde sich freuen, wenn das Grabmal von Willy, der in Safed begraben ist, repariert wird. (Das Jahr auf dem Poststempel ist schwer zu entziffern).","Postcard to Hedwig and Rudi from an acquaintance of the two, Pella Noam from Haifa. Among other things, she has a daughter named Iris. She would be happy if the tombstone of Willy, who is buried in Safed, is repaired. (The year on the postmark is difficult to decipher).",Hebrew,גלויה|Postcard,,other,,,,,
IL-MTFN-001-G-F-0391-004-R0011,IL-MTFN-001-G-F-0391-004,Postcards to Various Recipients,"גלויות:; אל יוספה מאת ההורים שמטיילים הנורמנדי, צרפת, מאי 1952; אל משפחת בראון מאת ההורים ששוהים באנגליה, אפריל 1952; אל Hans Loewenson מאת Jerry & Helene, באדן באדן, גרמניה. 1953. אל משפחת בראון מאת Hugo Graetz, ללא ציון שנה. אל יובל בראון (בן של יוספה) מאת סבא וסבתא, שנמצאים בארה""ב, 1951. אל מיני שטיינהרדט מאת Klari, ירושלים, 1974.","Postkarten: An Josefa von den Eltern, die in der Normandie, Frankreich, Mai 1952 reisen; An die Familie Braun von den Eltern, die in England, April 1952 sind; An Hans Loewenson von Jerry & Helene, Baden-Baden, Deutschland. 1953. An die Familie Braun von Hugo Graetz, ohne Jahresangabe. An Yuval Braun (Sohn von Josefa) von den Großeltern, die in den USA sind, 1951. An Mini Steinhardt von Klari, Jerusalem, 1974.","Postcards: To Josefa from the parents traveling in Normandy, France, May 1952; To the Brown family from the parents staying in England, April 1952; To Hans Loewenson from Jerry & Helene, Baden-Baden, Germany. 1953. To the Brown family from Hugo Graetz, no year specified. To Yuval Brown (son of Josefa) from grandparents, who are in the USA, 1951. To Mini Steinhardt from Klari, Jerusalem, 1974.",Hebrew|English|German,גלויה|Postcard,,original,,,,,
IL-MTFN-001-G-F-0391-006-R0002,IL-MTFN-001-G-F-0391-006,Unreadable German Postcard,"גלויה בלתי קריאה, ניתן להבחין שהיא כתובה גרמנית. הדפס הבול הגרמני על הגחויה הושחט בכוונה במכשיר חד. הצד הטוב יותר של הגלויה עבר סריקה מיוחדת, ניתן מעט לקרוא.","Unlesbare Postkarte, es ist erkennbar, dass sie auf Deutsch geschrieben ist. Der deutsche Stempel auf der Postkarte wurde absichtlich mit einem scharfen Gerät beschädigt. Die bessere Seite der Postkarte wurde speziell gescannt, es ist ein wenig lesbar.","Unreadable postcard, it is noticeable that it is written in German. The German stamp on the postcard was intentionally defaced with a sharp device. The better side of the postcard was specially scanned, it is slightly readable.",German,גלויה|Postcard,other,original,,,,,
IL-MTFN-001-G-F-0391-008-R0002,IL-MTFN-001-G-F-0391-008,"Galerie Billiet / Pierre Vorms, Paris","גלריה בפריס Galerie Billiet / Pierre Vorms, צרפתית, 1937","Galerie in Paris Galerie Billiet / Pierre Vorms, Französisch, 1937","Gallery in Paris Galerie Billiet / Pierre Vorms, French, 1937",French,לא מזוהה,,original,,1937,,,
IL-MTFN-001-G-F-0391-013-R0011,IL-MTFN-001-G-F-0391-013,Collection of Exhibition Opening Invitations,אסופה של הזמנות לפתיחת תערוכות.,Eine Sammlung von Einladungen zur Eröffnung von Ausstellungen.,A collection of invitations to exhibition openings.,Hebrew,הזמנה|Invitation,,original,,,,,
IL-MTFN-001-G-F-0391-013-R0013,IL-MTFN-001-G-F-0391-013,"List of Works Exhibited at Yad Labanim, Petach Tikva","רשימת היצירות שהוצגו בבית יד לבנים בפתח תקוה. 37 אמנים הציגו, ביניהם הציג יעקב שטיינהרדט 9 יצירות. עברית הדפסה, ללא תאריך.","Liste der Werke, die im Haus Yad Labanim in Petach Tikva ausgestellt wurden. 37 Künstler stellten aus, darunter präsentierte Jakob Steinhardt 9 Werke. Hebräisch Schreibmaschine, ohne Datum.","List of works exhibited at the Yad Labanim House in Petach Tikva. 37 artists exhibited, among them Jakob Steinhardt presented 9 works. Hebrew typewritten, no date.",Hebrew,רשימה|List,typewriting,original,,,,,
IL-MTFN-001-G-F-0391-013-R0015,IL-MTFN-001-G-F-0391-013,פתיחת תערוכת חיתוכי עץ של יעקב שטיינהרדט בקיבוץ הזורע,"עמוד מידע לרגל פתיחת תערוכת חיתוכי עץ של יעקב שטיינהרדט בקיבוץ הזורע, ככל הנראה ב-1984. התערוכה נפתחה במוזיאון וילפריד ישראל. עברית הדפסה.","Informationsseite zur Eröffnung der Ausstellung von Holzschnitten von Jakob Steinhardt im Kibbuz HaZorea, vermutlich 1984. Die Ausstellung wurde im Wilfrid Israel Museum eröffnet. Hebräisch Druck.","Information page for the opening of the woodcut exhibition by Jakob Steinhardt at Kibbutz HaZorea, presumably in 1984. The exhibition was opened at the Wilfrid Israel Museum. Hebrew typewriting.",Hebrew,ברושור|Brochure,typewriting,original,יעקב שטיינהרדט,,1984,,
IL-MTFN-001-G-F-0396-001-R0001,IL-MTFN-001-G-F-0396-001,Silver Gavel for Simon Rendi,"מקבת מכסף ודברי הסבר לפריט זה., מקבת מכסף, שניתנה ב-1930 לנשיא לשכת בני ברית בגראץ, אוסטריה, סימון רנדי Simon Rendi ע""י אחיות בני ברית כהוכרה והערכה לאיש ולכבוד חנוכת בית הלשכה החדש של בני ברית, שאותו טרם סימון רנדי. המקבת מוצגת בתערוכת המוזיאון. הסברים לסיפור המקבת בעברית וגרמנית, שנכתבו ע""י אסתר וגאורג נוירט.","Silberhammer und Erklärungen zu diesem Gegenstand. Ein Silberhammer, der 1930 dem Präsidenten der B'nai B'rith Loge in Graz, Österreich, Simon Rendi, von den Schwestern der B'nai B'rith als Anerkennung und Wertschätzung für den Mann und zur Einweihung des neuen Logenhauses der B'nai B'rith, das Simon Rendi noch nicht hatte, überreicht wurde. Der Hammer wird in der Museumsausstellung gezeigt. Erklärungen zur Geschichte des Hammers auf Hebräisch und Deutsch, geschrieben von Esther und Georg Neuwirth.","Silver gavel and explanations for this item. A silver gavel, given in 1930 to the president of the B'nai B'rith lodge in Graz, Austria, Simon Rendi, by the sisters of B'nai B'rith as recognition and appreciation for the man and for the inauguration of the new lodge house of B'nai B'rith, which Simon Rendi had not yet. The gavel is displayed in the museum exhibition. Explanations for the story of the gavel in Hebrew and German, written by Esther and Georg Neuwirth.",Hebrew|German,לא מזוהה|Unrecognized,,original,Simon Rendi,1930,,,
IL-MTFN-001-G-F-0396-001-R0004,IL-MTFN-001-G-F-0396-001,Publications on the Renewed Synagogue in Graz,"פירסומים על בית הכנסת המחודש בגרץ, גרמנית.","Veröffentlichungen über die erneuerte Synagoge in Graz, Deutsch.","Publications about the renewed synagogue in Graz, German.",German,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0408-001-R0001,IL-MTFN-001-G-F-0408-001,Golden Cross Medal,"מדליה בצורת צלב ממתכת ואמייל, שבצבא האוסטרי נקרא ""צלב הזהב"", אליה מחובר סרט מקופל בצבעים לבן/אדום. מידות הצלב 3ס""מ X 3ס""מ. (מצורפת תמונה של צלב הזהב).","Eine Medaille in Form eines Kreuzes aus Metall und Emaille, die in der österreichischen Armee ""Goldenes Kreuz"" genannt wird, an der ein gefaltetes Band in den Farben Weiß/Rot befestigt ist. Die Maße des Kreuzes sind 3 cm x 3 cm. (Ein Bild des Goldenen Kreuzes ist beigefügt).","A medal in the shape of a cross made of metal and enamel, called the ""Golden Cross"" in the Austrian army, to which a folded ribbon in white/red colors is attached. The dimensions of the cross are 3 cm x 3 cm. (A picture of the Golden Cross is attached).",Irrelevant|לא רלוונטי,חפץ|Object,,original,,,,,
IL-MTFN-001-G-F-0415-001-R0009,IL-MTFN-001-G-F-0415-001,Invitation to Arie's Bar Mitzvah,הזמנה לבר מצווה של אריה. את ההזמנה כתב ביד אביו.,Einladung zur Bar Mizwa von Arie. Die Einladung wurde von seinem Vater handgeschrieben.,Invitation to Arie's Bar Mitzvah. The invitation was handwritten by his father.,Hebrew,הזמנה|Invitation,handwriting,original,אריה,,,,
IL-MTFN-001-G-F-0420-001-R0002,IL-MTFN-001-G-F-0420-001,Cookbook and Family Photos on CD,"ספר המתכונים על C.D.; C.D. עם תמונות משפחתיות, 3 דורות, מגרמניה ומישראל.","Das Kochbuch auf CD; CD mit Familienfotos, 3 Generationen, aus Deutschland und Israel.","The cookbook on CD; CD with family photos, 3 generations, from Germany and Israel.",German|Hebrew,לא מזוהה,other,original,,,,,
IL-MTFN-001-G-F-0423-003-R0001,IL-MTFN-001-G-F-0423-003,"Two pages from MB newspaper, April 1959","שני דפים מעיתון MB, אפריל 1959, גרמנית.","Zwei Seiten aus der Zeitung MB, April 1959, Deutsch.","Two pages from the newspaper MB, April 1959, German.",German,גזיר עיתון|News Clipping,print,original,,,1959-04,,2
IL-MTFN-001-G-F-0430-001-R0002,IL-MTFN-001-G-F-0430-001,Photographs of Articles on Ralph's Interest in Lizards,צילומים של מאמרים מתוך העיתונות העברית על התעניינותו של רלף בלטאות למיניהן.,Fotos von Artikeln aus der hebräischen Presse über Ralphs Interesse an verschiedenen Eidechsenarten.,Photographs of articles from the Hebrew press about Ralph's interest in various types of lizards.,Hebrew,גזיר עיתון|News Clipping,photography,copy,Ralph,,,,
IL-MTFN-001-G-F-0432-001-R0004,IL-MTFN-001-G-F-0432-001,Address Stickers for Envelopes,"מדבקות עם כתובתו בנהריה, להדבקה על מעטפות דואר.","Aufkleber mit seiner Adresse in Nahariya, zum Aufkleben auf Briefumschläge.","Stickers with his address in Nahariya, for sticking on envelopes.",Hebrew,Sticker,print,original,,,,,
IL-MTFN-001-G-F-0432-001-R0005,IL-MTFN-001-G-F-0432-001,Concert Advertisement for Hermann Durra in Leipzig,"צילום, 2 עמ' פרסום בגרמנית לקונצרט של מלחין הרמן דורה Hermann Durra עם תצלום דיוקנו, בלייפציג, אין תאריך.","Fotografie, 2 Seiten Werbung auf Deutsch für ein Konzert des Komponisten Hermann Durra mit seinem Porträtfoto, in Leipzig, kein Datum.","Photograph, 2 pages of advertising in German for a concert by composer Hermann Durra with his portrait photo, in Leipzig, no date.",German,תצלום|Photograph,photography,copy,Hermann Durra,,,,2
IL-MTFN-001-G-F-0432-001-R0008,IL-MTFN-001-G-F-0432-001,Box with 'Cross of Honor' Decoration,קופסה ובתוכה עיטור 'צלב הכבוד'.,Eine Schachtel mit dem Ehrenkreuz.,A box containing the 'Cross of Honor' decoration.,Unspecified,חפץ|Object,,original,,,,,
IL-MTFN-001-G-F-0433-001-R0001,IL-MTFN-001-G-F-0433-001,Leather Folder with Victoria Insurance Logo,"תיקיה מעור עם הלוגו של 'ויקטוריה בברלין, חברה לביטוח'.","Ledermappe mit dem Logo von 'Victoria in Berlin, Versicherungsgesellschaft'.","Leather folder with the logo of 'Victoria in Berlin, Insurance Company'.",Unspecified,לא מזוהה|Unrecognized,,original,"Victoria in Berlin, Insurance Company",,,,
IL-MTFN-001-G-F-0433-001-R0008,IL-MTFN-001-G-F-0433-001,Iron Cross Decorations,שני עיטורים של צלב הברזל עצמם.,Zwei Dekorationen des Eisernen Kreuzes selbst.,Two decorations of the Iron Cross themselves.,Unspecified,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0433-001-R0009,IL-MTFN-001-G-F-0433-001,Personal Tag of Soldier Isidor Pappenheimer,הדיסקית האישית של החייל איזידור פפנהיימר.,Die persönliche Erkennungsmarke des Soldaten Isidor Pappenheimer.,The personal tag of the soldier Isidor Pappenheimer.,Unspecified,לא מזוהה,,original,איזידור פפנהיימר,,,,
IL-MTFN-001-G-F-0433-001-R0012,IL-MTFN-001-G-F-0433-001,Concert Program for 50th Anniversary of Synagogue in Wiesbaden,תכניה לקונצרט לחגיגת יובל במלאת 50 שנה לבית הכנסת בויזבאדן Synagoge am Michelsberg. אוגוסט 1919. התכנית באחריות הקהילה הישראליתית לתרבות בויזבאדן. בקונצרט ינוגנו וישירו יצירות דתיות.,Programm für ein Jubiläumskonzert zum 50-jährigen Bestehen der Synagoge am Michelsberg in Wiesbaden. August 1919. Das Programm wird von der israelitischen Kultusgemeinde in Wiesbaden verantwortet. Beim Konzert werden religiöse Werke gespielt und gesungen.,Program for a jubilee concert celebrating 50 years of the Synagogue am Michelsberg in Wiesbaden. August 1919. The program is under the responsibility of the Israelite Cultural Community in Wiesbaden. Religious works will be played and sung at the concert.,Hebrew|German,תכניה|Playbill,print,original,,1919-08,1919-08,,
IL-MTFN-001-G-F-0433-001-R0014,IL-MTFN-001-G-F-0433-001,דיסקית מתכת של החייל איזידור פפנהיימר,"הפקדה נוספת ב-01.11.2011: דיסקית מתכת של החייל איזידור פפנהיימר, ששרת בצבא גרמניה במלח""ע I.","Zusätzliche Ablage am 01.11.2011: Metallmarke des Soldaten Isidor Pappenheimer, der im Ersten Weltkrieg in der deutschen Armee diente.","Additional deposit on 01.11.2011: Metal tag of the soldier Isidor Pappenheimer, who served in the German army in WWI.",German,חפץ|Object,other,original,איזידור פפנהיימר,,,,
IL-MTFN-001-G-F-0436-001-R0007,IL-MTFN-001-G-F-0436-001,Photograph of an article on lawyers in the Third Reich,"צילום, מאמר מעיתון ישראלי על גורלם המר של עורכי הדין ברייך השלישי.","Foto, Artikel aus einer israelischen Zeitung über das bittere Schicksal der Anwälte im Dritten Reich.","Photograph, article from an Israeli newspaper about the bitter fate of lawyers in the Third Reich.",Hebrew,גזיר עיתון|News Clipping,photography,copy,,,,,
IL-MTFN-001-G-F-0444-003-R0010,IL-MTFN-001-G-F-0444-003,Newspaper Clippings about Worms,"קטעי עיתונות עם מאמרים על וורמס, הנס מנהיימר מוזכר בחלק מהם.","Zeitungsausschnitte mit Artikeln über Worms, Hans Mannheimer wird in einigen von ihnen erwähnt.","Newspaper clippings with articles about Worms, Hans Mannheimer is mentioned in some of them.",Hebrew|German,גזיר עיתון|News Clipping,print,other,Hans Mannheimer,,,,
