dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0341-001-R0004,IL-MTFN-001-G-F-0341-001,German Song by Jewish Students in Breslau,שיר בגרמנית אותו שרו הסטודנטים היהודים בברסלאו.,"Ein Lied auf Deutsch, das die jüdischen Studenten in Breslau sangen.",A song in German that the Jewish students in Breslau sang.,German,שיר|Poem,,original,,,,,
IL-MTFN-001-G-F-0341-012-R0018,IL-MTFN-001-G-F-0341-012,German Poem Copies,18. שיר בגרמנית (4 עותקים),Gedicht auf Deutsch (4 Kopien),Poem in German (4 copies),German,שיר|Poem,,copy,,,,,
IL-MTFN-001-G-F-0353-039-R0003,IL-MTFN-001-G-F-0353-039,Works by Josef Erich and Journeaux,"8. מיצירות יוסף אריך Josef Erich; 9. יצירה של ז'ורנו Journeaux; 10. יצירות קטנות, ככל הנראה איורים לספרים של ז. יודוביץ' S. Judowiz, שנות ה;20 וה;30 למאה ה;20.","8. Aus den Werken von Josef Erich; 9. Werk von Journeaux; 10. Kleine Werke, wahrscheinlich Illustrationen für Bücher von S. Judowiz, 20er und 30er Jahre des 20. Jahrhunderts.","8. From the works of Josef Erich; 9. Work by Journeaux; 10. Small works, probably illustrations for books by S. Judowiz, 1920s and 1930s.",Unspecified,לא מזוהה|Unrecognized,,other,,,,,
IL-MTFN-001-G-F-0354-001-R0002,IL-MTFN-001-G-F-0354-001,Festive Booklet for Lola Blum,חוברת חגיגית עם סיפורים מאוירים שנערכה עבור לולה בלום (ככל הנראה מאת חברת ילדות);,"Festliches Heft mit illustrierten Geschichten, das für Lola Blum zusammengestellt wurde (vermutlich von einer Kindheitsfreundin);",Festive booklet with illustrated stories compiled for Lola Blum (apparently by a childhood friend);,Hebrew,חוברת|Booklet,print,original,Lola Blum,,,,
IL-MTFN-001-G-F-0354-001-R0003,IL-MTFN-001-G-F-0354-001,Nur etwas Sehnsucht in Versen und Geschichten,"חוברת עם הכותרת Nur etwas Sehnsucht in Versen und Geschichten, תרגום: רק מעט געגועים במשפטים וסיפורים (ככל הנראה הביצוע של לולה).","Broschüre mit dem Titel Nur etwas Sehnsucht in Versen und Geschichten, Übersetzung: Nur ein wenig Sehnsucht in Sätzen und Geschichten (vermutlich die Ausführung von Lola).","Booklet with the title Nur etwas Sehnsucht in Versen und Geschichten, translation: Just a little longing in sentences and stories (presumably Lola's execution).",German|עברית,חוברת|Booklet,print,original,,,,,
IL-MTFN-001-G-F-0354-001-R0004,IL-MTFN-001-G-F-0354-001,"Book of Poems by Blau;Weiss, 1918","ספר שירי בלאו;וייס, 1918.","Buch der Gedichte von Blau;Weiß, 1918.","Book of Poems by Blau;Weiss, 1918.",Hebrew,ספר|Book,print,original,,1918,1918,,
IL-MTFN-001-G-F-0355-002-R0008,IL-MTFN-001-G-F-0355-002,Play and Feuilleton for Rosa and James' Wedding,מחזה ופיליטון לחתונה של רוזה וג'יימס.,Ein Theaterstück und ein Feuilleton zur Hochzeit von Rosa und James.,A play and a feuilleton for the wedding of Rosa and James.,Hebrew,סיפור|Fiction,,original,,,,,
IL-MTFN-001-G-F-0355-003-R0005,IL-MTFN-001-G-F-0355-003,Ein Stündchen im Geschäft,"מחזה כתוב בכתב יד, גרמנית, עם הכותרת Ein Stündchen im Geschäft תרגום: שעה אחת קצרה בעסק.","Ein handgeschriebenes Stück, Deutsch, mit dem Titel Ein Stündchen im Geschäft Übersetzung: Eine kurze Stunde im Geschäft.","A handwritten play, German, with the title Ein Stündchen im Geschäft Translation: A short hour in the business.",German,לא מזוהה,handwriting,original,,,,,
IL-MTFN-001-G-F-0362-002-R0003,IL-MTFN-001-G-F-0362-002,Wedding Song for Rita and Ephraim Arni,שיר לחתונתם של ריטה ואפרים ארני (ככל הנראה נכתב בארץ) לא ברור מי כתב.,"Ein Lied für die Hochzeit von Rita und Ephraim Arni (wahrscheinlich in Israel geschrieben), unklar, wer es geschrieben hat.","A song for the wedding of Rita and Ephraim Arni (probably written in Israel), unclear who wrote it.",Hebrew,שיר|Poem,,original,,,,,
IL-MTFN-001-G-F-0362-002-R0004,IL-MTFN-001-G-F-0362-002,Poems by Walter Neumann in Hebrew,"שירים שכותב ולטר נוימן בארץ בעברית (קשה) יש תיקוני כתיב שנעשו ע""י משהו (?). השירים הם לאירועים שונים במשפחה ומחוצה לה.","Gedichte, die Walter Neumann in Israel auf Hebräisch (schwierig) schreibt, es gibt Rechtschreibkorrekturen, die von jemandem (?) gemacht wurden. Die Gedichte sind für verschiedene Ereignisse in der Familie und außerhalb.","Poems written by Walter Neumann in Israel in Hebrew (difficult), there are spelling corrections made by someone (?). The poems are for various events in the family and outside.",Hebrew,שיר|Poem,handwriting,original,Walter Neumann,,,,
IL-MTFN-001-G-F-0362-002-R0005,IL-MTFN-001-G-F-0362-002,"Humorous Song by Walter for Käthe, 1969","שיר עם הומור בגרמנית שכותב ולטר לרעייתו קתה ב-1969, נהריה.","Ein humorvolles Lied auf Deutsch, das Walter 1969 für seine Frau Käthe in Nahariya schreibt.","A humorous song in German written by Walter for his wife Käthe in 1969, Nahariya.",German,שיר|Poem,handwriting,original,Walter,1969,,,
IL-MTFN-001-G-F-0362-002-R0010,IL-MTFN-001-G-F-0362-002,נישואי הסוררים,"מחזה אחד עם הכותרת ""נישואי הסוררים"" Die Traung der Widerspenstigen.","Ein Stück mit dem Titel ""Die Traung der Widerspenstigen"".","A play with the title ""The Marriage of the Recalcitrant"".",Hebrew|German,ספר|Book,,original,,,,,
IL-MTFN-001-G-F-0363-002-R0008,IL-MTFN-001-G-F-0363-002,Notebooks with Stories by Emma Deutsch,"שתי מחברות עם סיפורים, שכתבה אמה דויטש. פרקים מספר תורגמו לעברית ונכתבו בעיפרון ע""י תמר זגר, מצורפים למחברות.","Zwei Notizbücher mit Geschichten, geschrieben von Emma Deutsch. Kapitel aus dem Buch wurden ins Hebräische übersetzt und von Tamar Zager mit Bleistift geschrieben, den Notizbüchern beigefügt.","Two notebooks with stories, written by Emma Deutsch. Chapters from the book were translated into Hebrew and written in pencil by Tamar Zager, attached to the notebooks.",Hebrew|German,ספר|Book,handwriting,original,Emma Deutsch,,,,
IL-MTFN-001-G-F-0363-007-R0003,IL-MTFN-001-G-F-0363-007,Play titled Wandlung by Georg Noch Toller,"מחזה, שכותרתו Wandlung ""שינוי"", כתוב גרמנית בהדפסה, מאת גאורג נוך טולר; Georg Noch Toller יתכן וזה לא שמו האמיתי של הכותב.","Ein Theaterstück mit dem Titel Wandlung ""Veränderung"", geschrieben auf Deutsch in Maschinenschrift, von Georg Noch Toller; Georg Noch Toller ist möglicherweise nicht der echte Name des Autors.","A play titled Wandlung ""Change"", written in German in typewriting, by Georg Noch Toller; Georg Noch Toller may not be the real name of the author.",German,ספר|Book,typewriting,original,Georg Noch Toller,,,,
IL-MTFN-001-G-F-0371-002-R0005,IL-MTFN-001-G-F-0371-002,Parody for Walther Stein's Engagement,"פרודיה, שנכתבה לרגל אירוסי בנו ולתר שטיין עם הלנה לבית בילושובסקי. לא מצוינת השנה. לא ידוע מי כתב.","Parodie, geschrieben anlässlich der Verlobung von Walther Stein mit Helena geb. Biluschowski. Das Jahr ist nicht angegeben. Der Autor ist unbekannt.","Parody, written on the occasion of the engagement of Walther Stein with Helena née Biluschowski. The year is not specified. The author is unknown.",Unspecified,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0371-002-R0006,IL-MTFN-001-G-F-0371-002,Musical Play 'The Meirstein Family',"מחזה מוזיקלי ככל הנראה לרגל נישואי ולתר שטיין והלנה לבית בילשובסקי. שם המחזה 'משפחת מאירשטיין'. לא מצוינת השנה. לצד ולתר מככב במחזה גם אחיו הנס (לימים ישא הנס את אליזבת, אחות הלנה, לאישה).","Ein musikalisches Stück wahrscheinlich anlässlich der Hochzeit von Walter Stein und Helena, geborene Bielsowski. Der Name des Stücks ist 'Familie Meirstein'. Das Jahr ist nicht angegeben. Neben Walter spielt auch sein Bruder Hans im Stück mit (später wird Hans Elisabeth, Helenas Schwester, heiraten).","A musical play likely for the wedding of Walter Stein and Helena née Bielsowski. The name of the play is 'The Meirstein Family'. The year is not specified. Alongside Walter, his brother Hans also stars in the play (later Hans will marry Elizabeth, Helena's sister).",Hebrew,לא מזוהה,,original,,,,,
IL-MTFN-001-G-F-0371-004-R0007,IL-MTFN-001-G-F-0371-004,Parody Story about Werner St,"סיפור/פרודיה, כתב יד גרמנית כתוב בעיפרון, על אדם ש'הקריב' עצמו למען הנאמנות לחבריו. בסיפור מוזכר שם ה'קורבן' Werner St ורנר שט. (אולי שטיין?). התאריך נרשם: 1 יולי 19 (19 = המאה ה-20). לא ידוע מי כתב. הסיפור מתרחש בירושלים.","Geschichte/Parodie, handgeschrieben auf Deutsch mit Bleistift, über einen Mann, der sich für die Treue zu seinen Freunden 'opferte'. Der Name des 'Opfers' Werner St wird erwähnt. (Vielleicht Stein?). Das Datum ist vermerkt: 1. Juli 19 (19 = 20. Jahrhundert). Unbekannt, wer es geschrieben hat. Die Geschichte spielt in Jerusalem.","Story/Parody, handwritten in German with pencil, about a man who 'sacrificed' himself for the loyalty to his friends. The name of the 'victim' Werner St is mentioned. (Maybe Stein?). The date is recorded: July 1, 19 (19 = 20th century). Unknown who wrote it. The story takes place in Jerusalem.",German,סיפור|Fiction,handwriting,original,Werner St,1919-07-01,,,
IL-MTFN-001-G-F-0371-004-R0008,IL-MTFN-001-G-F-0371-004,Humorous Story 'Local News',"סיפור הומוריסטי, כתב יד גרמנית כתוב בעיפרון, עם הכותרת 'ידיעות מקומיות' Lokal Nachrichten, בסיפור מופיע השם אלכס Alex. אין תאריך, לא ידוע מי כתב.","Eine humorvolle Geschichte, handgeschrieben auf Deutsch mit Bleistift, mit dem Titel 'Lokale Nachrichten' Lokal Nachrichten, der Name Alex erscheint in der Geschichte. Kein Datum, unbekannt wer es geschrieben hat.","A humorous story, handwritten in German with pencil, titled 'Local News' Lokal Nachrichten, the name Alex appears in the story. No date, unknown who wrote it.",German,סיפור|Fiction,handwriting,original,Alex,,,,
IL-MTFN-001-G-F-0371-004-R0009,IL-MTFN-001-G-F-0371-004,סרט מתח מפלשתינה,"סיפור, כתב יד גרמנית כתוב בעיפרון, עם הכותרת 'סרט מתח מפלשתינה' Ein packender film aus der Pal'stina. הסיפור מתרחש בפלשתינה המנדטורית שנת 1943. מסופר על יחסי עבודה במלון כל שהו, על התאהבות של אישה עובדת במקום למר שטיין, שגם הוא עובד שם. בהמשך, תגרת אגרופים בין מר שטיין לבין קולונל אנגלי בשם סמית. מתקבל הרושם, שהסיפור מושטט על אירוע אמיתי. גם בסיפור זה מוזכר השם אלכס Alex.","Eine Geschichte, handgeschrieben auf Deutsch mit Bleistift, mit dem Titel 'Ein packender Film aus der Palästina'. Die Geschichte spielt im Mandatsgebiet Palästina im Jahr 1943. Es wird über Arbeitsbeziehungen in einem Hotel erzählt, über die Verliebtheit einer dort arbeitenden Frau in Herrn Stein, der ebenfalls dort arbeitet. Später kommt es zu einer Schlägerei zwischen Herrn Stein und einem englischen Colonel namens Smith. Es entsteht der Eindruck, dass die Geschichte auf einem wahren Ereignis basiert. Auch in dieser Geschichte wird der Name Alex erwähnt.","A story, handwritten in German in pencil, with the title 'A Thrilling Film from Palestine'. The story takes place in Mandatory Palestine in 1943. It tells of work relationships in a hotel, about a woman working there falling in love with Mr. Stein, who also works there. Later, there is a fistfight between Mr. Stein and an English colonel named Smith. It gives the impression that the story is based on a true event. The name Alex is also mentioned in this story.",German,סיפור|Fiction,handwriting,original,,1943,,,
IL-MTFN-001-G-F-0384-001-R0001,IL-MTFN-001-G-F-0384-001,Book nan,ספר nan,Buch nan,Book nan,Unspecified,ספר|Book,,other,,,,,
IL-MTFN-001-G-F-0390-008-R0019,IL-MTFN-001-G-F-0390-008,Draft for 'Amnon and Tamar',טיוטה למחזה/סיפור עם הכותרת 'אמנון ותמר'.גרמנית הדפסה.,Entwurf für ein Stück/Geschichte mit dem Titel 'Amnon und Tamar'. Deutsch Schreibmaschine.,Draft for a play/story titled 'Amnon and Tamar'. German typewritten.,German,טיוטה|Draft,typewriting,draft,,,,,
IL-MTFN-001-G-F-0390-008-R0020,IL-MTFN-001-G-F-0390-008,German Poems,"שירים, גרמנית הדפסה.","Gedichte, Deutsch Druck.","Poems, German printing.",German,שיר|Poem,typewriting,original,,,,,
IL-MTFN-001-G-F-0390-008-R0022,IL-MTFN-001-G-F-0390-008,Sketches for 'Pelicans',סקיצות ציור ל'פליקנים'.,Zeichnungsskizzen für 'Pelikanen'.,Drawing sketches for 'Pelicans'.,Unspecified,סקיצה|Sketch,drawing,original,,,,,
IL-MTFN-001-G-F-0390-009-R0002,IL-MTFN-001-G-F-0390-009,Writing by Tamus from 'My Secret' TV Series,"כתיבה, של תמוז Tamus (לא נמצא); מתוך סדרת הטלביזיה 'הסוד שלי', הסוד של רודי 'אני גילפתי את כסא המלכות של המלך עבדאללה'. (לא נמצא);","Schreiben, von Tamus (nicht gefunden); aus der Fernsehserie 'Mein Geheimnis', das Geheimnis von Rudi 'Ich habe den Thron des Königs Abdullah geschnitzt'. (nicht gefunden);","Writing, by Tamus (not found); from the TV series 'My Secret', Rudi's secret 'I carved the throne of King Abdullah'. (not found);",Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0390-009-R0003,IL-MTFN-001-G-F-0390-009,Notebook with Poems and Short Stories by Rosi,"מחברת (כריכה קשה) עם שירים וסיפורים קצרים, גרמנית הדפסה, שכתבה והגישה רוזי Rosi לרודי, ככל הנראה תלמידה או אמנית שהכירה ואהבה את רודי להמן.","Notizbuch (fester Einband) mit Gedichten und Kurzgeschichten, deutsche Schreibmaschine, geschrieben und eingereicht von Rosi an Rudi, wahrscheinlich eine Schülerin oder Künstlerin, die Rudi Lehmann kannte und liebte.","Notebook (hardcover) with poems and short stories, German typewritten, written and submitted by Rosi to Rudi, probably a student or artist who knew and loved Rudi Lehmann.",German,חוברת|Booklet,typewriting,original,Rudi Lehmann,,,,
IL-MTFN-001-G-F-0390-028-R0001,IL-MTFN-001-G-F-0390-028,Poem by Hedwig inspired by Rudi's hospitalization,"שיר, שהדויג כתבה בהשראת אישפוזו של רודי בביה""ח. גרמנית כתב יד והדפסה;","Ein Gedicht, das Hedwig inspiriert durch Rudis Krankenhausaufenthalt geschrieben hat. Deutsche Handschrift und Maschinenschrift;",A poem that Hedwig wrote inspired by Rudi's hospitalization. German handwriting and typewriting;,German,שיר|Poem,handwriting|typewriting,original,,,,,
IL-MTFN-001-G-F-0391-004-R0014,IL-MTFN-001-G-F-0391-004,Poem in German about children seeking love,"שיר בגרמנית על 2 ילדים שמחפשים אהבה וחום. גרמנית, לא ידוע מי ומתי כתב.","Ein Gedicht auf Deutsch über zwei Kinder, die nach Liebe und Wärme suchen. Deutsch, unbekannt wer und wann geschrieben.","A poem in German about two children looking for love and warmth. German, unknown who and when wrote.",German,שיר|Poem,,other,,,,,
IL-MTFN-001-G-F-0391-010-R0009,IL-MTFN-001-G-F-0391-010,Acquaintance with David,"2 עמודים (מתוך יצירה ענפה יותר) על ההיכרות שלה עם ""דויד"". לא ידוע אם זאת חוויה אישית או קטע סיפורי.","2 Seiten (aus einem umfangreicheren Werk) über ihre Bekanntschaft mit ""David"". Es ist nicht bekannt, ob es sich um eine persönliche Erfahrung oder einen erzählerischen Abschnitt handelt.","2 pages (from a larger work) about her acquaintance with ""David"". It is not known whether this is a personal experience or a narrative excerpt.",Unspecified,סיפור|Fiction,,other,,,,,2
IL-MTFN-001-G-F-0391-010-R0015,IL-MTFN-001-G-F-0391-010,Stories Set in Nazi Germany,כותבת סיפורים שמתרחשים בגרמניה הנאצית.,"Schriftstellerin von Geschichten, die im nationalsozialistischen Deutschland spielen.",Writer of stories set in Nazi Germany.,German,סיפור|Fiction,,original,,,,,
IL-MTFN-001-G-F-0391-010-R0016,IL-MTFN-001-G-F-0391-010,Part of a Story,"עמ' 14;59c מתוך, ככל הנראה חלק מסיפור.","Seite 14;59c aus, wahrscheinlich Teil einer Geschichte.","Page 14;59c from, probably part of a story.",Unspecified,סיפור|Fiction,,other,,,,,
IL-MTFN-001-G-F-0407-001-R0001,IL-MTFN-001-G-F-0407-001,דרכו של גורל,"עותק בעברית עם הכותרת: ""דרכו של גורל""; עותק באנגלית עם הכותרת: The Wey of Fate","Kopie auf Hebräisch mit dem Titel: ""Der Weg des Schicksals""; Kopie auf Englisch mit dem Titel: The Wey of Fate","Copy in Hebrew with the title: ""The Way of Fate""; Copy in English with the title: The Wey of Fate",Hebrew|English,מסמך מתורגם|Translated Document,,copy,,,,,
IL-MTFN-001-G-F-0434-001-R0004,IL-MTFN-001-G-F-0434-001,Children's Story Booklet with Illustrations,חוברת עם סיפור לילדים וציורים עם הכותרת Herr Age; אסופת דפים עם סיפור לילדים וציורים עם הכותרת Der Spielmann. הסיפור כתוב בקליגרפיה ביד.,Heft mit einer Kindergeschichte und Zeichnungen mit dem Titel Herr Age; Sammlung von Blättern mit einer Kindergeschichte und Zeichnungen mit dem Titel Der Spielmann. Die Geschichte ist in Kalligraphie von Hand geschrieben.,Booklet with a children's story and drawings titled Herr Age; Collection of pages with a children's story and drawings titled Der Spielmann. The story is written in calligraphy by hand.,Hebrew|German,חוברת|Booklet,handwriting,original,,,,,
IL-MTFN-001-G-F-0434-001-R0005,IL-MTFN-001-G-F-0434-001,Children's Books by Oscar Wilde and Vojtech Rakous,ספרי ילדים:; 1. Der Fischer und seine Seele / Oskar Wilde; 2. An der Wegscheide / Vojtech Rakous nan,Kinderbücher: 1. Der Fischer und seine Seele / Oskar Wilde; 2. An der Wegscheide / Vojtech Rakous nan,Children's books: 1. The Fisherman and His Soul / Oscar Wilde; 2. At the Crossroads / Vojtech Rakous nan,German,ספר|Book,,other,,,,,
IL-MTFN-001-G-F-0458-001-R0002,IL-MTFN-001-G-F-0458-001,Das Puppenkochbuch - The Doll's Cookbook,ספרון קטן עם הכותרת: Das Puppenkochbuch תרגום: ספר הבישול לבובות. בספר נתנות הכמויות 'כמויות בובות' לתבשיל שמכינה הילדה/הילד. הספר מלווה באיוריפ צבעוניים.,"Ein kleines Büchlein mit dem Titel: Das Puppenkochbuch Übersetzung: Das Kochbuch für Puppen. Im Buch werden 'Puppenmengen' für das Gericht angegeben, das das Kind zubereitet. Das Buch ist mit bunten Illustrationen versehen.",A small booklet with the title: Das Puppenkochbuch Translation: The Doll's Cookbook. The book provides 'doll quantities' for the dish prepared by the child. The book is accompanied by colorful illustrations.,German|עברית,ספר|Book,print,original,,,,,
IL-MTFN-001-G-F-0459-017-R0005,IL-MTFN-001-G-F-0459-017,Draft Translation of 'Cinderella' into Hebrew,כרטיסיות עם טיוטת התרגום של 'ליכלוכית' לעברית.,Karten mit dem Entwurf der Übersetzung von 'Aschenputtel' ins Hebräische.,Cards with the draft translation of 'Cinderella' into Hebrew.,Hebrew,טיוטה|Draft,handwriting,draft,,,,,
IL-MTFN-001-G-F-0480-001-R0007,IL-MTFN-001-G-F-0480-001,Poem for Willy and Edith's Wedding,"שיר לארוחה החגיגית ביום חתונתם של וילי ואדית, נכתב ע""י חנה רובינשטיין Hanne Rubinstein. גרמנית הדפסה.","Gedicht für das festliche Essen am Hochzeitstag von Willy und Edith, geschrieben von Hanna Rubinstein Hanne Rubinstein. Deutsch Schreibmaschine.","Poem for the festive meal on the wedding day of Willy and Edith, written by Hanna Rubinstein Hanne Rubinstein. German typewritten.",German,שיר|Poem,typewriting,original,Hanna Rubinstein,,,,
