dcterms:identifier,dcterms:isPartOf,dcterms:title,description_he,description_de,description_en,ric-o:hasOrHadLanguage,ric-o:hasDocumentaryFormType,ric-o:hasProductionTechniqueType,ric-o:hasRecordState,ric-o:hasOrHadMainSubject,ric-o:hasCreationDate,ric-o:hasPublicationDate,arkivo:creationPlace,bibo:numPages
IL-MTFN-001-G-F-0355-002-R0001,IL-MTFN-001-G-F-0355-002,Album with Photos from World War I,"אלבום עם תמונות ממלח""ע I; 1914.",Album mit Fotos aus dem Ersten Weltkrieg; 1914.,Album with photos from World War I; 1914.,Unspecified,תצלום|Photograph,photography,original,,1914,,,
IL-MTFN-001-G-F-0355-003-R0001,IL-MTFN-001-G-F-0355-003,Family Photo Album of Unna from Hamburg,אלבום תמונות של משפחת אונא Unna מהמבורג,Fotoalbum der Familie Unna aus Hamburg,Photo album of the Unna family from Hamburg,Unspecified,תצלום|Photograph,,original,Unna,,,,
IL-MTFN-001-G-F-0357-001-R0001,IL-MTFN-001-G-F-0357-001,Museum Display and Photos from Nahariya,"בתמונות ניתן להתרשם מתצוגת המוזיאון בנהריה, תמונות מוקדמות ומאוחרות יותר מנהריה ובסוף האלבום תמונה משותפת של ורנר אנגל עם ישראל שילוני.","In den Bildern kann man die Ausstellung des Museums in Nahariya sehen, frühere und spätere Bilder von Nahariya und am Ende des Albums ein gemeinsames Bild von Werner Engel mit Israel Shiloni.","In the pictures, one can see the museum display in Nahariya, earlier and later pictures from Nahariya, and at the end of the album a joint picture of Werner Engel with Israel Shiloni.",Unspecified,תצלום|Photograph,,original,,,,,
IL-MTFN-001-G-F-0357-003-R0010,IL-MTFN-001-G-F-0357-003,Family and Dog Photos,3 תמונות של אנשים מהמשפחה(?) 1 תמונה של כלב.,3 Bilder von Menschen aus der Familie(?) 1 Bild von einem Hund.,3 pictures of people from the family(?) 1 picture of a dog.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0360-001-R0001,IL-MTFN-001-G-F-0360-001,Album with Photos from Training Period,אלבום עם תמונות מתקופת ההכשרה והמגורים אצל משפחת לונדון. בתמונות מצולמות נערות נוספות.,Album mit Fotos aus der Ausbildungszeit und dem Aufenthalt bei der Familie London. Auf den Fotos sind weitere Mädchen abgebildet.,Album with photos from the training period and living with the London family. Other girls are photographed in the pictures.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0362-003-R0005,IL-MTFN-001-G-F-0362-003,80th Birthday Celebration Photos,"תמונות מחגיגת יום ההולדת ה-80, צולמו בטכניון.","Fotos von der 80. Geburtstagsfeier, aufgenommen im Technion.","Photos from the 80th birthday celebration, taken at the Technion.",Irrelevant|לא רלוונטי,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0362-003-R0007,IL-MTFN-001-G-F-0362-003,Photograph of Walter Neumann in his laboratory,"תמונה בה צולם ולטר נוימן במעבדתו שבטכניון, שם עבד עד גיל 91 שנים.","Ein Bild, das Walter Neumann in seinem Labor am Technion zeigt, wo er bis zum Alter von 91 Jahren arbeitete.","A picture showing Walter Neumann in his laboratory at the Technion, where he worked until the age of 91.",Irrelevant,תצלום|Photograph,photography,original,Walter Neumann,,,,
IL-MTFN-001-G-F-0362-006-R0003,IL-MTFN-001-G-F-0362-006,תמונות משפחת נוימן באלבום,במחצית השניה של האלבום מודבקות תמונות של משפחת נוימן לענפיה בין היתר גם של דר' פרידריך שלמה רילף שהיה נשוי לאנליזה נוימן. למרבית התמונות יש כתוביות לזיהוי המצולמים.,"In der zweiten Hälfte des Albums sind Fotos der Familie Neumann und ihrer Zweige eingeklebt, unter anderem auch von Dr. Friedrich Salomon Rilf, der mit Anneliese Neumann verheiratet war. Die meisten Fotos haben Beschriftungen zur Identifizierung der Abgebildeten.","In the second half of the album, photos of the Neumann family and its branches are glued, including those of Dr. Friedrich Salomon Rilf, who was married to Anneliese Neumann. Most of the photos have captions for identifying the subjects.",Unspecified,תצלום|Photograph,photography,original,משפחת נוימן,,,,
IL-MTFN-001-G-F-0362-007-R0001,IL-MTFN-001-G-F-0362-007,"Binder with Photographs of Silesia, 1897","אוגדן גדול ומפואר עם 14 תמונות צילום בשחור/לבן של אתרים בשלזיה, בהוצאה אמנותית, 1897, ברסלאו.","Großer und prächtiger Ordner mit 14 Schwarz-Weiß-Fotografien von Orten in Schlesien, in künstlerischer Ausgabe, 1897, Breslau.","Large and luxurious binder with 14 black and white photographs of sites in Silesia, in artistic edition, 1897, Breslau.",Other,תצלום|Photograph,photography,original,,1897,1897,,
IL-MTFN-001-G-F-0362-007-R0002,IL-MTFN-001-G-F-0362-007,Unser Schlesier; Land Schweidnitz,"בתוך האוגדן בדף הראשון כתוב בגרמנית:; Unser Schlesier; Land Schweidnitz Originalaufnahmen, Druck und Verlag: Erste Schles. Lichtdruck und graph. Kunsanstallt A. Fabian & Comp. Breslau nan","Im Inneren des Ordners steht auf der ersten Seite auf Deutsch: Unser Schlesier; Land Schweidnitz Originalaufnahmen, Druck und Verlag: Erste Schles. Lichtdruck und graph. Kunsanstallt A. Fabian & Comp. Breslau nan","Inside the binder on the first page is written in German: Our Silesian; Land Schweidnitz Original recordings, Print and Publishing: First Siles. Lichtdruck and graphic art institution A. Fabian & Comp. Breslau nan",German,לא מזוהה,print,original,,,,,
IL-MTFN-001-G-F-0363-004-R0006,IL-MTFN-001-G-F-0363-004,Envelope No. 6: Photos from Late 19th to Early 20th Century,"מעטפה מס. 6 : מספר תמונות (העתקים) ככל הנראה מסוף המאה ה-19 תחילת המאה ה-20. אין כיתוביות, לא ידוע מי המצולמים.","Umschlag Nr. 6: Mehrere Fotos (Kopien), wahrscheinlich aus dem späten 19. oder frühen 20. Jahrhundert. Keine Beschriftungen, unbekannt, wer abgebildet ist.","Envelope No. 6: Several photos (copies), probably from the late 19th or early 20th century. No captions, unknown who is depicted.",Unspecified,מעטפה|Envelope|תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0363-006-R0002,IL-MTFN-001-G-F-0363-006,Photos of Elderly Women and a Grand House,"בתוך הקופסה 2 תמונות של נשים מבוגרות, על פי הלבוש ממחצית שניה של המאה ה;19, ותמונה אחת של חזית בית מפואר. לתמונות אין שום כתובית, לכן לא ברור במי המדובר.","In der Schachtel befinden sich 2 Fotos von älteren Frauen, nach der Kleidung aus der zweiten Hälfte des 19. Jahrhunderts, und ein Foto von der Fassade eines prächtigen Hauses. Die Fotos haben keine Beschriftung, daher ist unklar, um wen es sich handelt.","Inside the box are 2 photos of elderly women, judging by the clothing from the second half of the 19th century, and one photo of the facade of a grand house. The photos have no captions, so it is unclear who is depicted.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0364-001-R0003,IL-MTFN-001-G-F-0364-001,Picture of Alfred & Laura Peiser,"תמונה של הסב והסבתא, אלפרד ולאורה פייזר Alfred & Laura Peiser.","Bild von den Großeltern, Alfred und Laura Peiser.","Picture of the grandparents, Alfred and Laura Peiser.",Unspecified,תצלום|Photograph,photography,original,Alfred & Laura Peiser,,,,
IL-MTFN-001-G-F-0364-001-R0006,IL-MTFN-001-G-F-0364-001,Group Photo of Students with Ernst Peiser,תמונה קבוצתית של סטודנטים שחובשים לראשם כובע זהה (כנראה אירגון סטודנטים כלשהו) בשורה אחרונה ראשון משמאל הסטודנט ארנסט פייזר.,"Gruppenfoto von Studenten, die alle denselben Hut tragen (vermutlich eine Studentenorganisation). In der letzten Reihe, der erste von links, ist der Student Ernst Peiser.","Group photo of students all wearing the same hat (probably some student organization). In the last row, first from the left, is the student Ernst Peiser.",Unspecified,תצלום|Photograph,photography,original,ארנסט פייזר,,,,
IL-MTFN-001-G-F-0366-001-R0002,IL-MTFN-001-G-F-0366-001,Copy of Artist's Portrait,העתק של תמונת דיוקן של האמן.,Kopie eines Porträtfotos des Künstlers.,Copy of a portrait photograph of the artist.,Unspecified,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0371-001-R0008,IL-MTFN-001-G-F-0371-001,Framed Picture of Eliezer Avnon,תמונה ממוסגרת של אליעזר אבנון הוא ארנסט שטיין.,Gerahmtes Bild von Eliezer Avnon alias Ernst Stein.,Framed picture of Eliezer Avnon also known as Ernst Stein.,Unspecified,תצלום|Photograph,photography,original,Eliezer Avnon,,,,
IL-MTFN-001-G-F-0371-001-R0009,IL-MTFN-001-G-F-0371-001,Framed Picture of the Stein Children,"תמונה ממוסגרת של הילדים: האחים ארנסט וורנר שטיין ובן דודם הנס שטיין, קניגסברג. ראה פירוט מאחורי התמונה.","Gerahmtes Bild der Kinder: die Brüder Ernst und Werner Stein und ihr Cousin Hans Stein, Königsberg. Siehe Details auf der Rückseite des Bildes.","Framed picture of the children: the brothers Ernst and Werner Stein and their cousin Hans Stein, Königsberg. See details on the back of the picture.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0371-002-R0001,IL-MTFN-001-G-F-0371-002,Picture of Helena Walter Stein and Parents,"תמונה של הלנה וולתר שטיין, ההורים של ארנסט, אליעזר שטיין.","Bild von Helena Walter Stein, die Eltern von Ernst, Eliezer Stein.","Picture of Helena Walter Stein, the parents of Ernst, Eliezer Stein.",Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0371-003-R0009,IL-MTFN-001-G-F-0371-003,Bielschowsky Family Tombstones and Mill Building Photos,"תמונות בצבע: מצבות הקברים של משפחת בילשובסקי בברסלאו, הבנין בו שכנה תחנת הקמח של משפחת בילשובסקי.","Farbfotos: Grabsteine der Familie Bielschowsky in Breslau, das Gebäude, in dem sich die Mühle der Familie Bielschowsky befand.","Color photos: The tombstones of the Bielschowsky family in Breslau, the building where the Bielschowsky family's mill was located.",Irrelevant,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0371-003-R0010,IL-MTFN-001-G-F-0371-003,"Bilshovsky Family Photo, Late 19th Century","משפח. בילשובסקי, תמונה משפחתית משלהי המאה ה-19, רביעת משמאל, הלנה בילשובסקי לימים שטיין.","Familie Bilschowski, Familienfoto aus dem späten 19. Jahrhundert, links Helena Bilschowski später Stein.","Bilshovsky family, a family photo from the late 19th century, left Helena Bilshovsky later Stein.",Unspecified,תצלום|Photograph,photography,original,Helena Bilshovsky,,,,
IL-MTFN-001-G-F-0371-004-R0005,IL-MTFN-001-G-F-0371-004,Photographs referencing Bilshovsky and Stein,מספר צילומים מספרים בהם ישנה התייחסות לשמות: בילשובסקי ושטיין.,"Mehrere Fotos, in denen auf die Namen: Bilschowski und Stein Bezug genommen wird.",Several photographs in which there is a reference to the names: Bilshovsky and Stein.,Unspecified,תצלום|Photograph,photography,other,,,,,
IL-MTFN-001-G-F-0378-001-R0002,IL-MTFN-001-G-F-0378-001,DVD Film by Tomer Padan,"DVD כ;15 דקות. עברית, אנגלית וגרמנית בגוף הסרט. הסרט צולם ע""י הבן, תומר פדן.","DVD ca. 15 Minuten. Hebräisch, Englisch und Deutsch im Film. Der Film wurde von dem Sohn, Tomer Padan, gedreht.","DVD approx. 15 minutes. Hebrew, English, and German in the film. The film was shot by the son, Tomer Padan.",Hebrew|English|German,לא מזוהה,other,original,תומר פדן,,,,
IL-MTFN-001-G-F-0379-001-R0001,IL-MTFN-001-G-F-0379-001,Photographs of Oktoberfest Pavilion Construction 1906,"6 תמונות גדולות ממדים, שצולמו ע""י צלם מקצועי במינכן (ראה חותמת הסטודיו), שמתעדות את הקמת הביתנים לחג הבירה ה;Oktoberfest בשנת 1906 (השנה זוהתה על אחת מחותמות הסטודיו) במתחם תרזיה Theresienwiese.","6 großformatige Fotos, aufgenommen von einem professionellen Fotografen in München (siehe Studio-Stempel), die den Aufbau der Pavillons für das Oktoberfest im Jahr 1906 (das Jahr wurde auf einem der Studio-Stempel identifiziert) auf dem Gelände Theresienwiese dokumentieren.","6 large-sized photos, taken by a professional photographer in Munich (see studio stamp), documenting the construction of the pavilions for the Oktoberfest in 1906 (the year was identified on one of the studio stamps) at the Theresienwiese site.",Unspecified,תצלום|Photograph,photography,original,,1906,,,
IL-MTFN-001-G-F-0380-001-R0001,IL-MTFN-001-G-F-0380-001,"Book with Pictures from Palestine, 1934",ספר עם תמונות מפלשתינה משנת 1934 Das Palästina Bilder;Buch nan,Buch mit Bildern aus Palästina aus dem Jahr 1934 Das Palästina Bilder;Buch nan,Book with pictures from Palestine from 1934 Das Palästina Bilder;Buch nan,German,ספר|Book,print,original,,1934,1934,,
IL-MTFN-001-G-F-0380-002-R0002,IL-MTFN-001-G-F-0380-002,"ספר עם צילומי חיות, בעיקר עופות משנת 1922","ספר עם צילומי חיות, בעיקר עופות משנת 1922 Tiere in schönen Bildern.","Buch mit Tierfotos, hauptsächlich Vögel aus dem Jahr 1922 Tiere in schönen Bildern.","Book with animal photos, mainly birds from the year 1922 Tiere in schönen Bildern.",German,ספר|Book,print,original,,1922,1922,,
IL-MTFN-001-G-F-0380-002-R0021,IL-MTFN-001-G-F-0380-002,Family Photos of Dr. Kamnitzer and Family,"4 העתקים תמונות משפחתיות: ד""ר קמניצר במרפאתו בברלין, ד""ר קורט ורעיתו שרלוטה, הבנות גבריאלה ואסתר, אסתר עם עגלת הבובות שהובאה לארץ.","4 Kopien von Familienfotos: Dr. Kamnitzer in seiner Klinik in Berlin, Dr. Kurt und seine Frau Charlotte, die Töchter Gabriella und Esther, Esther mit dem Puppenwagen, der ins Land gebracht wurde.","4 copies of family photos: Dr. Kamnitzer in his clinic in Berlin, Dr. Kurt and his wife Charlotte, the daughters Gabriella and Esther, Esther with the doll carriage that was brought to the country.",Other,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0382-010-R0003,IL-MTFN-001-G-F-0382-010,"HaTzofe Children Newspaper, 1958","עיתון הצופה ילדים, 1958, בשעה העיטון יש תמונה של תזמורת הילדים של נהריה.","Zeitung HaTzofe Kinder, 1958, in der Zeitung gibt es ein Bild des Kinderorchesters von Nahariya.","HaTzofe Children newspaper, 1958, in the newspaper there is a picture of the children's orchestra of Nahariya.",Hebrew,עיתון|Newspaper,print,original,,,1958,,
IL-MTFN-001-G-F-0389-001-R0003,IL-MTFN-001-G-F-0389-001,Portrait of Andreas Friedrich Mayer,תמונת דיוקן של אנדראס פרידריך מאייר.,Porträtbild von Andreas Friedrich Mayer.,Portrait image of Andreas Friedrich Mayer.,Unspecified,תצלום|Photograph,photography,original,אנדראס פרידריך מאייר,,,,
IL-MTFN-001-G-F-0390-003-R0001,IL-MTFN-001-G-F-0390-003,Doodles of Geometric Shapes,בקטלוג 11R1 : שירבוטים של צורות גיאומטריות;,Im Katalog 11R1: Kritzeleien von geometrischen Formen;,In catalog 11R1: Doodles of geometric shapes;,Unspecified,שרבוט|Doodles,drawing,original,,,,,
IL-MTFN-001-G-F-0390-010-R0001,IL-MTFN-001-G-F-0390-010,Designs for Leska Arlosoroff's Tombstone,"עיצובים למצבת הקבר של לסקה ארלוזורוב, אמם של חיים וליזה (אחותו של חיים) ארלוזורוב.","Entwürfe für den Grabstein von Leska Arlosoroff, der Mutter von Chaim und Liza (Chaims Schwester) Arlosoroff.","Designs for the tombstone of Leska Arlosoroff, the mother of Chaim and Liza (Chaim's sister) Arlosoroff.",Unspecified,לא מזוהה|Unrecognized,,original,,,,,
IL-MTFN-001-G-F-0390-020-R0001,IL-MTFN-001-G-F-0390-020,Images and Photographs of Doyig's Works,תמונות ותצלומים של יצירות הדויג ומספר עמודים מספרים עם תמונות היצירות.,Bilder und Fotografien von Doyig-Werken und mehrere Seiten aus Büchern mit Bildern der Werke.,Pictures and photographs of Doyig's works and several pages from books with pictures of the works.,Unspecified,תצלום|Photograph,,other,,,,,
IL-MTFN-001-G-F-0390-020-R0002,IL-MTFN-001-G-F-0390-020,Early Drawings,"ציורים מוקדמים, ראשוניים.","Frühe, primäre Zeichnungen.","Early, primary drawings.",Unspecified,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-020-R0003,IL-MTFN-001-G-F-0390-020,Drawing of Rudy Lehmann,מציירת את רודי להמן.,Zeichnet Rudy Lehmann.,Drawing Rudy Lehmann.,Unspecified,ציור|Painting,drawing,original,Rudy Lehmann,,,,
IL-MTFN-001-G-F-0390-020-R0004,IL-MTFN-001-G-F-0390-020,Animal Drawings,ציורים של בעלי חיימ.,Zeichnungen von Tieren.,Drawings of animals.,Irrelevant,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-020-R0005,IL-MTFN-001-G-F-0390-020,Staircase Drawings in Jerusalem,ציורי מדרגות בירושלימ.,Treppenzeichnungen in Jerusalem.,Staircase drawings in Jerusalem.,Unspecified,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-020-R0006,IL-MTFN-001-G-F-0390-020,Drawings of Fruits and Vegetables,ציורי פירות וירקות.,Gemälde von Obst und Gemüse.,Drawings of fruits and vegetables.,Irrelevant,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-020-R0007,IL-MTFN-001-G-F-0390-020,Photograph of Ceramic Work 'Bedouin Family Walking',תצלום עבודת קרמיקה של הדויג 'משפחה בדואית צועדת'.,Foto einer Keramikarbeit von Hedwig 'Eine beduinische Familie geht'.,Photograph of a ceramic work by Hedwig 'Bedouin Family Walking'.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0390-020-R0008,IL-MTFN-001-G-F-0390-020,Portrait of a Young Man,ציור פורטרייט של גבר צעיר.,Porträtzeichnung eines jungen Mannes.,Portrait drawing of a young man.,Irrelevant,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-020-R0009,IL-MTFN-001-G-F-0390-020,Drawings of Hedwig (1920-1930),ציורים של הדויג מהשנים 1920;1930.,Zeichnungen von Hedwig aus den Jahren 1920;1930.,Drawings of Hedwig from the years 1920;1930.,Unspecified,ציור|Painting,drawing,original,Hedwig,1920,1930,,
IL-MTFN-001-G-F-0390-020-R0010,IL-MTFN-001-G-F-0390-020,Drawings of Pottery,רישומים של כלי חרס.,Zeichnungen von Keramikgefäßen.,Drawings of pottery.,Unspecified,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-020-R0011,IL-MTFN-001-G-F-0390-020,Engravings,תחריטימ.,Gravuren,Engravings,Unspecified,לא מזוהה,other,other,,,,,
IL-MTFN-001-G-F-0390-021-R0001,IL-MTFN-001-G-F-0390-021,Sketches of Seated Figures,"מספר סקיצות של דמויות יושבות, על ניר פרגפנט בפורמט קטן.","Mehrere Skizzen von sitzenden Figuren, auf Pergamentpapier im kleinen Format.","Several sketches of seated figures, on small format parchment paper.",Unspecified,סקיצה|Sketch,drawing,original,,,,,
IL-MTFN-001-G-F-0390-021-R0002,IL-MTFN-001-G-F-0390-021,Collection of Engravings,אוסף תחריטים.,Sammlung von Gravuren.,Collection of engravings.,Unspecified,לא מזוהה|Unrecognized,drawing,original,,,,,
IL-MTFN-001-G-F-0390-021-R0003,IL-MTFN-001-G-F-0390-021,Drawing of Pomegranates,ציור של רימונים.,Zeichnung von Granatäpfeln.,Drawing of pomegranates.,Unspecified,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-021-R0006,IL-MTFN-001-G-F-0390-021,Portraits,דיוקנות.,Porträts.,Portraits.,Unspecified,לא מזוהה,,other,,,,,
IL-MTFN-001-G-F-0390-021-R0007,IL-MTFN-001-G-F-0390-021,Watercolor Drawings and Sketches,"ציורים על קרטון בצבעי מים, סקיצות בנושאים שונים על נייר.","Zeichnungen auf Karton mit Aquarellfarben, Skizzen zu verschiedenen Themen auf Papier.","Drawings on cardboard with watercolors, sketches on various subjects on paper.",Unspecified,ציור|Painting|סקיצה|Sketch,drawing,original,,,,,
IL-MTFN-001-G-F-0390-021-R0008,IL-MTFN-001-G-F-0390-021,Paintings of Women,"ציורי נשים, צבעי מים ואחר.","Frauenbilder, Aquarelle und andere.","Paintings of women, watercolors and others.",Unspecified,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-021-R0009,IL-MTFN-001-G-F-0390-021,Lithograph of a Couple,"ליטוגרפיה של זוג, גבר ואישה.","Lithografie eines Paares, Mann und Frau.","Lithograph of a couple, man and woman.",Irrelevant,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-021-R0011,IL-MTFN-001-G-F-0390-021,Sketches and Drawings: Mother and Child,סקיצות וציורים בנושא: אמא וילד.,Skizzen und Zeichnungen zum Thema: Mutter und Kind.,Sketches and drawings on the theme: Mother and Child.,Unspecified,סקיצה|Sketch,drawing,original,,,,,
IL-MTFN-001-G-F-0390-021-R0012,IL-MTFN-001-G-F-0390-021,Sketches and Drawings of Animals,סקיצות וציורים בנושא: בעלי חיים.,Skizzen und Zeichnungen zum Thema: Tiere.,Sketches and drawings on the topic: Animals.,Unspecified,סקיצה|Sketch,drawing,original,,,,,
IL-MTFN-001-G-F-0390-021-R0013,IL-MTFN-001-G-F-0390-021,Drawings of Hedwig and Friends,ציורים בנושא: הדויג וחברים.,Zeichnungen zum Thema: Hedwig und Freunde.,Drawings on the subject: Hedwig and friends.,Unspecified,ציור|Painting,drawing,original,,,,,
IL-MTFN-001-G-F-0390-025-R0002,IL-MTFN-001-G-F-0390-025,Photographs of Songs by Hedwig,"צילומים של שירים על אהבה וסבל, שהדויג כותבת בעברית.","Fotografien von Liedern über Liebe und Leid, die Hedwig auf Hebräisch schreibt.","Photographs of songs about love and suffering, written by Hedwig in Hebrew.",Hebrew,תצלום|Photograph,photography,copy,,,,,
IL-MTFN-001-G-F-0390-028-R0003,IL-MTFN-001-G-F-0390-028,10 Original Drawings by Hedwig Grossman,"10 ציורים מספרים, קטנים, מקוריים, של הדויג גרוסמן.","10 kleine, originale Zeichnungen von Hedwig Grossman.","10 small, original drawings by Hedwig Grossman.",Unspecified,ציור|Painting,drawing,original,Hedwig Grossman,,,,
IL-MTFN-001-G-F-0390-028-R0004,IL-MTFN-001-G-F-0390-028,Original Drawings by Hedwig of Animals,"ציורי מקור של הדויג, של החיות כלב ציפור וחתול. בחלק מהציורים רשומים מילים או משפטים קצרים.","Originalzeichnungen von Hedwig, von den Tieren Hund, Vogel und Katze. In einigen der Zeichnungen sind Wörter oder kurze Sätze geschrieben.","Original drawings by Hedwig, of the animals dog, bird, and cat. In some of the drawings, words or short sentences are written.",Unspecified,ציור|Painting,drawing,original,הדויג,,,,
IL-MTFN-001-G-F-0390-028-R0005,IL-MTFN-001-G-F-0390-028,"Picture of Menorah, Berlin 1931","תמונה של חנוכיה, בגב התמונה רשום: ברלין 1931.","Bild eines Chanukka-Leuchters, auf der Rückseite des Bildes steht: Berlin 1931.","Picture of a menorah, on the back of the picture it says: Berlin 1931.",Unspecified,תצלום|Photograph,photography,original,,1931,,,
IL-MTFN-001-G-F-0391-005-R0001,IL-MTFN-001-G-F-0391-005,Framed Photos of the Bud Family,"5 תמונות קטנות ממוסגרות על גב התמונה רשומים שמות המצולמים:; 1. שרלוטה וזיגמונד בוד Charlotte & Siegmund Bud אב ובתו. 2. רוזה גומפרט Rosa Gumpert (אחותו של עלי גומפרט) שתי תמונות, לימים רעיתו של זיגמונד בוד; 3. זיגמונד בוד Siegmund Bud; 4. ארנה & שרלוטה בוד Erna & Charlotte Bud שתי הבנות של זיגמונד ורוזה בוד;","5 kleine gerahmte Fotos, auf der Rückseite der Fotos sind die Namen der Abgebildeten vermerkt: 1. Charlotte & Siegmund Bud, Vater und Tochter. 2. Rosa Gumpert (Schwester von Ali Gumpert), zwei Fotos, später die Frau von Siegmund Bud; 3. Siegmund Bud; 4. Erna & Charlotte Bud, die beiden Töchter von Siegmund und Rosa Bud.","5 small framed photos, on the back of the photos are written the names of the people depicted: 1. Charlotte & Siegmund Bud, father and daughter. 2. Rosa Gumpert (sister of Ali Gumpert), two photos, later the wife of Siegmund Bud; 3. Siegmund Bud; 4. Erna & Charlotte Bud, the two daughters of Siegmund and Rosa Bud.",Unspecified|לא צוין,תצלום|Photograph,photography,original,Siegmund Bud,,,,
IL-MTFN-001-G-F-0391-005-R0003,IL-MTFN-001-G-F-0391-005,Portrait Album of Jakob Steinhardt,אלבום קטן עם תמונות דיוקן של יעקב שטיינהרדט.,Kleines Album mit Porträtfotos von Jakob Steinhardt.,Small album with portrait photos of Jakob Steinhardt.,Unspecified,תצלום|Photograph,photography,original,Jakob Steinhardt,,,,
IL-MTFN-001-G-F-0391-013-R0001,IL-MTFN-001-G-F-0391-013,"Gazith Art & Literary Journal, September 1950","דפים בודדים מתוך הירחון לאמנות 'גזית', ספטמבר 1950, Gazith Art & Literary Journal. הדפים מציגים אמנות פיסול וציור של אמנים ארצישראלים, בשחור לבן, ביניהם גם תחריט של יעקב שטיינהרדט.","Einzelne Seiten aus der Kunstzeitschrift 'Gazith', September 1950, Gazith Kunst- und Literaturzeitschrift. Die Seiten zeigen Skulptur- und Malereikunst von israelischen Künstlern in Schwarz-Weiß, darunter auch ein Kupferstich von Jakob Steinhardt.","Single pages from the art monthly 'Gazith', September 1950, Gazith Art & Literary Journal. The pages display sculpture and painting art by Israeli artists in black and white, including an engraving by Jakob Steinhardt.",Hebrew|עברית,לא מזוהה|Unrecognized,print,original,,,1950-09,,
IL-MTFN-001-G-F-0393-001-R0002,IL-MTFN-001-G-F-0393-001,Picture of Marta & Leo Glaser,תמונת הזוג מרטה & לאו גלזר;,Foto des Paares Marta & Leo Glaser;,Picture of the couple Marta & Leo Glaser;,Unspecified,תצלום|Photograph,photography,original,Marta & Leo Glaser,,,,
IL-MTFN-001-G-F-0396-001-R0003,IL-MTFN-001-G-F-0396-001,Torah Scroll Inauguration Ceremony Pictures,תמונות מטקס הכנסת ספר תורה לבית הכנסת המחודש.,Bilder von der Einführung einer Tora-Rolle in die erneuerte Synagoge.,Pictures from the Torah scroll inauguration ceremony at the renewed synagogue.,Unspecified,תצלום|Photograph,photography,original,,,,,
IL-MTFN-001-G-F-0401-001-R0002,IL-MTFN-001-G-F-0401-001,Photos of Anka Ruth Hirsch's Family,"תמונות בתפזורת, מוינו ונשמרות ב-4 מעטפות עם רישום תוכנן:; 1. שתי תמונות של ההורים של אנגה רות הירש, אדולף והרטה יעקבי, נרצחו בשואה במינסק. 2. תמונה של האחיות אנגה וגרדה שהייתה מבוגרת ב-6 שנים מאנגה. גרדה נפטרה בנסיבות לא ידועות. 3. שתי תמונות של שמואל זיגפריד הירש 1914;1964, בעלה של אנגה ואביה של אורה הירש. 4. תמונת הזוג שמואל זיגפריד & אנגה הירש.","Fotos in loser Schüttung, sortiert und in 4 Umschlägen mit der Aufschrift ihres Inhalts aufbewahrt: 1. Zwei Fotos von den Eltern von Anka Ruth Hirsch, Adolf und Hertha Jacobi, die im Holocaust in Minsk ermordet wurden. 2. Ein Foto der Schwestern Anka und Gerda, die 6 Jahre älter war als Anka. Gerda starb unter unbekannten Umständen. 3. Zwei Fotos von Samuel Siegfried Hirsch 1914;1964, Ankas Ehemann und Vater von Ora Hirsch. 4. Ein Foto des Paares Samuel Siegfried & Anka Hirsch.","Photos in bulk, sorted and stored in 4 envelopes with a note of their contents: 1. Two photos of Anka Ruth Hirsch's parents, Adolf and Hertha Jacobi, who were murdered in the Holocaust in Minsk. 2. A photo of the sisters Anka and Gerda, who was 6 years older than Anka. Gerda died under unknown circumstances. 3. Two photos of Samuel Siegfried Hirsch 1914;1964, Anka's husband and Ora Hirsch's father. 4. A photo of the couple Samuel Siegfried & Anka Hirsch.",Unspecified|לא צוין,תצלום|Photograph,photography,original,Anka Ruth Hirsch,,,,
